,cell.ID,nucleus.x,nucleus.y,CD15.score.normalized,CK.score.normalized,CD3.score.normalized,CD11c.score.normalized,CD20.score.normalized,CD163.score.normalized,tissue.type
329,387,11476.43,32453.66,0.29,1.27,0.4,0.69,0.3,2.32,tumor
330,388,11293.75,32594.23,0.09,0.0,0.0,0.1,0.0,0.13,stroma
331,389,11318.49,32397.55,0.69,1.07,2.6,0.76,2.64,0.86,tumor
332,390,11182.05,32491.63,0.23,0.24,0.53,0.13,0.08,0.03,stroma
333,391,11369.95,32236.73,0.0,0.06,0.16,0.53,0.0,0.02,stroma
334,392,11429.06,32124.83,6.11,1.34,3.2,0.35,0.04,2.08,tumor
335,393,11301.86,32486.72,0.5,7.12,0.94,0.15,0.06,0.52,tumor
336,394,11329.95,32198.36,0.02,0.04,0.22,0.0,0.25,0.0,stroma
337,395,11317.89,32344.61,0.39,0.84,0.46,0.0,0.22,0.14,stroma
338,396,11434.08,32460.37,0.0,0.08,1.46,0.38,0.62,0.09,stroma
339,397,11353.46,32418.35,0.29,0.61,0.25,0.57,0.14,0.19,stroma
340,398,11360.14,32676.56,0.0,0.03,0.45,0.0,0.0,0.0,stroma
341,399,11288.88,32367.74,0.14,1.02,1.92,0.34,0.58,1.25,tumor
342,400,11366.61,32294.28,0.14,0.04,0.26,0.0,0.0,0.24,stroma
343,401,11323.87,32470.45,0.19,1.02,0.76,0.0,1.53,1.24,tumor
344,402,11394.89,32474.19,0.08,0.28,0.37,0.0,0.0,0.07,stroma
345,403,11334.28,32464.45,0.13,1.33,0.78,0.1,0.26,2.26,tumor
346,404,11470.25,32242.54,0.0,0.44,3.26,0.7,0.25,0.59,stroma
347,405,11390.64,32366.19,0.0,0.94,1.67,0.24,0.37,1.42,stroma
348,406,11479.7,32655.3,0.04,0.21,2.19,0.0,0.1,0.16,stroma
349,407,11325.14,32439.88,0.65,3.13,3.2,0.62,1.38,2.09,tumor
350,408,11440.32,32583.6,0.41,1.1,1.26,0.23,1.66,1.1,tumor
351,409,11375.4,32328.73,0.17,0.61,3.3,0.7,0.05,0.77,stroma
352,410,11380.1,32133.11,0.0,0.0,0.0,0.0,0.15,0.03,tumor
353,411,11409.41,32295.55,0.06,0.56,2.66,0.52,0.85,0.05,stroma
354,412,11307.75,32208.57,0.0,0.04,0.41,0.73,0.0,0.11,stroma
355,413,11233.5,32515.02,0.09,0.17,0.0,0.0,0.0,0.01,stroma
356,414,11381.24,32545.68,0.22,0.25,0.98,0.94,0.0,0.23,stroma
357,415,11434.71,32480.45,0.0,0.11,0.47,0.0,0.33,0.09,stroma
358,416,11469.58,32489.19,0.08,0.57,0.9,0.0,0.8,0.18,stroma
359,417,11374.65,32573.61,0.2,0.09,0.94,0.0,1.29,0.74,stroma
360,418,11314.29,32231.66,0.08,0.06,0.3,0.0,0.03,0.09,stroma
361,419,11446.29,32141.65,0.44,6.31,0.87,0.39,1.56,5.13,tumor
362,420,11436.36,32363.88,0.01,1.4,0.34,0.0,0.39,2.34,stroma
363,421,11342.76,32262.27,0.0,0.08,0.32,0.41,0.0,0.01,stroma
364,422,11354.5,32598.64,0.03,0.09,0.88,0.22,0.0,0.0,stroma
365,423,11436.26,32340.66,0.0,0.71,0.1,0.07,0.0,1.32,stroma
366,424,11307.7,32350.54,0.27,0.74,0.12,0.21,0.19,0.24,stroma
367,425,11480.2,32586.44,0.25,0.58,0.27,0.51,2.06,0.06,stroma
368,426,11494.39,32219.46,0.06,0.59,1.06,0.0,0.07,0.38,stroma
369,427,11500.58,32457.29,0.01,0.61,0.33,0.25,0.38,1.08,stroma
370,428,11411.19,32481.85,0.0,0.41,0.11,1.28,0.39,0.35,stroma
371,429,11428.39,32446.54,0.28,0.86,0.08,0.03,0.4,0.04,stroma
372,430,11401.49,32634.01,0.0,0.33,1.05,0.03,0.24,0.7,stroma
373,431,11427.57,32136.56,0.38,3.79,0.01,0.58,1.6,2.65,tumor
374,432,11305.68,32560.56,0.25,1.01,1.72,0.36,0.27,3.53,stroma
375,433,11312.51,32306.75,0.58,2.31,0.47,0.0,0.77,1.28,tumor
376,434,11343.11,32349.04,0.21,0.74,2.35,0.1,0.42,0.15,stroma
377,435,11343.18,32230.79,0.07,0.02,0.11,0.7,0.0,0.01,stroma
378,436,11418.03,32126.57,0.46,2.32,1.74,1.59,1.23,3.2,tumor
379,437,11379.79,32236.27,0.11,0.09,0.24,0.06,0.18,0.0,stroma
380,438,11280.62,32477.72,0.34,3.63,2.69,0.99,0.83,0.5,tumor
381,439,11342.23,32268.06,0.17,0.1,0.44,0.68,0.0,0.0,stroma
382,440,11428.96,32566.73,0.33,0.68,0.21,0.73,1.36,0.4,stroma
383,441,11472.43,32521.38,0.41,0.87,1.8,1.0,0.0,1.62,stroma
384,442,11433.7,32203.56,0.97,1.14,0.94,0.39,2.68,1.38,tumor
385,443,11307.87,32329.12,0.25,1.29,0.95,0.83,0.47,2.38,tumor
386,444,11355.11,32203.77,0.08,0.02,0.18,0.0,0.0,0.07,stroma
387,446,11405.93,32246.44,0.0,0.29,0.72,0.44,2.17,0.14,stroma
388,447,11505.07,32108.39,0.4,1.5,0.0,0.0,0.15,3.12,stroma
389,448,11319.51,32303.16,0.0,1.37,1.55,0.0,0.11,0.5,tumor
390,449,11221.45,32559.8,0.0,0.09,0.36,0.2,0.0,0.2,stroma
391,450,11415.6,32461.91,0.0,0.36,0.32,0.05,0.01,0.14,stroma
392,451,11289.02,32571.84,0.0,0.12,0.65,0.06,0.0,0.09,stroma
393,452,11492.06,32566.19,0.23,0.7,1.15,1.57,1.85,0.41,stroma
394,453,11319.36,32315.24,0.07,1.24,1.36,1.21,1.79,0.32,tumor
395,454,11439.66,32220.2,0.19,1.04,1.0,0.0,0.25,2.58,tumor
396,455,11276.71,32292.2,0.14,2.44,1.09,0.0,0.05,1.2,tumor
397,456,11275.62,32405.7,0.25,4.85,0.65,0.0,0.14,1.07,tumor
398,457,11337.92,32584.93,0.0,0.07,0.0,0.0,0.0,0.0,stroma
399,458,11482.89,32544.02,0.22,0.53,1.15,0.0,2.05,0.74,stroma
400,459,11439.65,32242.97,0.31,1.25,0.48,0.79,0.47,3.83,tumor
401,460,11245.54,32453.4,0.0,0.05,0.41,0.0,0.21,0.03,stroma
402,461,11493.26,32347.61,0.06,0.42,0.25,0.0,0.0,1.16,stroma
403,462,11410.45,32451.67,0.04,0.26,0.48,0.89,0.01,0.14,stroma
404,463,11461.08,32457.67,0.01,0.42,0.65,0.0,0.14,1.72,stroma
405,464,11498.01,32612.48,0.05,0.56,2.36,0.09,0.35,1.65,stroma
406,465,11418.35,32657.33,0.26,0.81,1.32,0.37,0.47,0.05,stroma
407,466,11396.0,32587.11,0.0,0.09,0.02,0.44,0.35,0.05,stroma
408,467,11322.07,32358.47,0.15,0.92,0.56,0.34,0.2,0.04,stroma
409,468,11224.93,32385.6,0.08,0.67,0.02,0.0,0.0,0.15,stroma
410,469,11450.3,32207.96,0.81,1.89,1.63,0.88,0.32,2.41,tumor
411,470,11227.7,32465.37,0.12,0.01,0.03,0.0,0.27,0.11,stroma
412,471,11216.31,32541.47,0.21,0.03,0.21,0.43,0.0,0.05,stroma
413,472,11476.26,32315.7,1.33,1.2,3.15,5.37,0.29,2.29,tumor
414,473,11331.8,32232.19,0.0,0.05,0.22,0.0,0.24,0.0,stroma
415,474,11325.56,32299.77,0.07,0.1,0.36,0.19,0.06,0.05,stroma
416,475,11438.13,32593.58,0.05,0.63,1.82,0.0,2.34,0.73,stroma
417,476,11403.63,32664.17,0.14,1.08,1.47,1.96,0.0,0.33,tumor
418,477,11358.4,32439.24,0.3,0.87,3.99,0.49,2.04,0.55,stroma
419,478,11399.55,32520.7,0.07,0.38,0.19,0.0,0.04,0.41,stroma
420,479,11448.32,32502.91,1.77,0.61,0.99,1.58,0.05,0.21,stroma
421,480,11458.09,32320.83,0.16,1.18,0.44,0.69,1.72,2.36,tumor
422,481,11389.41,32439.06,3.85,0.57,0.54,0.19,0.71,2.5,stroma
423,482,11197.6,32457.03,0.18,0.04,0.12,0.0,0.0,0.33,stroma
424,483,11457.47,32496.66,0.0,0.53,1.82,0.38,1.34,0.05,stroma
425,484,11418.43,32279.33,0.17,0.46,0.34,0.72,2.19,0.3,stroma
426,485,11451.15,32487.42,0.21,0.97,1.4,1.3,0.27,0.22,stroma
427,486,11425.92,32215.01,0.21,0.81,0.36,0.35,2.06,0.19,stroma
428,487,11440.93,32147.02,0.67,3.94,0.59,0.01,0.27,4.21,tumor
429,488,11489.63,32620.08,0.07,1.81,1.25,0.89,0.59,1.25,tumor
430,489,11391.82,32470.13,0.03,0.3,0.27,0.8,0.16,0.14,stroma
431,490,11421.6,32648.61,0.24,0.39,1.11,0.0,0.4,0.07,stroma
432,491,11361.33,32376.72,0.34,0.34,1.5,0.85,0.5,1.2,stroma
433,492,11257.87,32347.43,0.18,2.06,0.53,0.0,0.65,0.48,tumor
434,493,11321.27,32265.71,0.0,0.08,0.21,0.42,1.4,0.08,stroma
435,494,11413.44,32227.36,0.17,0.08,0.62,0.0,0.63,0.13,stroma
436,495,11443.05,32579.25,0.23,1.17,0.03,0.24,0.72,0.75,tumor
437,496,11496.52,32667.17,0.21,3.38,0.17,0.63,0.32,0.33,tumor
438,497,11477.21,32342.5,0.07,0.69,0.43,0.0,0.0,0.84,stroma
439,498,11427.63,32644.99,0.24,0.85,1.65,0.0,0.0,0.0,stroma
440,499,11479.48,32359.53,0.1,0.06,0.0,0.52,0.0,0.06,stroma
441,500,11310.36,32258.26,0.1,0.33,0.31,0.0,0.39,0.06,stroma
442,501,11470.36,32455.92,0.16,0.48,0.48,0.55,1.65,0.57,stroma
443,502,11376.78,32133.76,0.18,0.1,0.11,0.97,0.0,0.09,tumor
444,504,11430.1,32595.41,0.23,0.6,0.92,0.24,2.09,1.72,stroma
445,505,11187.38,32428.29,0.24,0.07,0.28,0.0,0.83,0.04,stroma
446,506,11275.77,32496.87,0.24,1.36,0.24,0.8,0.0,0.2,tumor
447,507,11329.78,32501.52,0.16,0.46,0.29,0.52,1.17,0.41,stroma
448,508,11401.83,32371.57,0.16,0.34,0.86,0.07,0.84,0.67,stroma
449,509,11299.91,32520.45,0.0,0.99,0.24,0.0,0.0,0.16,stroma
450,510,11345.84,32377.07,0.33,0.23,0.94,0.14,0.08,0.08,stroma
451,511,11316.96,32445.4,0.28,3.23,3.68,0.41,1.28,2.48,tumor
452,512,11326.35,32536.91,1.75,0.28,0.0,0.43,0.28,0.02,stroma
453,513,11365.27,32235.86,0.0,0.06,0.0,0.6,0.0,0.01,stroma
454,514,11283.66,32314.87,0.29,3.38,0.4,0.14,0.0,1.2,tumor
455,515,11392.55,32283.55,0.45,3.76,0.19,0.1,0.37,0.38,stroma
456,516,11382.57,32334.84,0.36,2.47,0.58,0.36,0.98,1.8,stroma
457,517,11343.91,32482.73,0.18,1.82,1.38,0.68,0.22,0.49,tumor
458,518,11274.43,32417.43,0.09,0.45,1.17,0.0,0.46,0.53,stroma
459,519,11260.82,32492.93,0.01,0.15,0.43,0.17,0.07,0.0,stroma
460,520,11329.63,32650.46,0.0,0.02,0.04,0.4,0.0,0.09,stroma
461,521,11401.05,32623.6,0.18,0.45,0.76,0.03,0.0,0.22,stroma
462,522,11285.02,32225.94,0.02,0.23,0.5,0.79,0.04,0.19,stroma
463,523,11389.7,32454.71,0.21,0.27,0.6,0.0,0.12,0.22,stroma
464,524,11352.68,32500.21,0.2,1.01,0.01,0.67,0.62,0.11,stroma
465,525,11351.28,32360.19,0.14,0.23,1.49,0.11,0.12,0.31,stroma
466,526,11194.56,32444.02,0.36,0.34,0.67,0.06,0.55,0.26,stroma
467,527,11418.77,32657.56,0.68,0.54,1.94,1.15,1.08,0.21,stroma
468,528,11452.49,32660.4,0.04,0.14,0.03,0.0,0.07,0.03,stroma
469,529,11483.89,32624.84,0.13,1.34,0.74,0.06,0.0,0.43,tumor
470,530,11495.11,32211.16,0.0,1.14,1.53,0.0,0.0,0.6,tumor
471,531,11330.12,32418.72,0.27,1.25,3.36,0.13,0.7,1.49,tumor
472,532,11432.41,32350.18,0.29,0.57,0.79,0.0,1.57,1.02,stroma
473,533,11343.91,32279.27,0.2,0.01,0.0,0.08,0.0,0.09,stroma
474,534,11199.3,32465.4,0.05,0.0,0.38,0.0,0.13,0.0,stroma
475,535,11458.24,32320.81,0.36,1.22,0.63,0.0,0.2,0.5,tumor
476,536,11466.77,32478.1,0.12,1.21,0.84,0.0,0.0,3.43,tumor
477,537,11495.96,32491.71,0.26,0.89,1.12,1.08,0.74,0.04,stroma
478,538,11381.91,32231.39,0.0,0.05,0.0,0.0,0.26,0.0,stroma
479,539,11170.3,32494.42,0.0,0.04,0.19,0.5,0.12,0.06,stroma
480,540,11493.98,32479.93,0.18,0.89,1.47,0.09,0.31,0.1,stroma
481,541,11406.47,32499.67,0.0,0.21,0.3,0.49,0.64,0.62,stroma
482,542,11455.06,32613.95,0.13,1.44,0.88,0.71,0.13,0.25,tumor
483,543,11334.95,32290.96,0.09,0.05,0.34,0.0,0.0,0.0,stroma
484,544,11356.64,32448.35,0.17,1.08,2.61,0.27,2.01,0.65,tumor
485,545,11391.28,32212.8,0.17,0.02,0.09,0.0,0.32,0.11,stroma
486,546,11240.29,32388.08,0.47,1.05,1.05,0.0,2.59,0.17,tumor
487,547,11362.05,32125.29,0.17,0.06,0.31,0.24,0.04,0.0,tumor
488,548,11488.25,32221.07,0.28,0.68,0.26,0.6,0.01,1.45,stroma
489,549,11296.23,32286.82,0.1,3.05,2.24,0.86,0.0,1.38,tumor
490,550,11202.85,32484.83,0.06,0.04,0.17,1.15,0.0,0.05,stroma
491,551,11479.68,32490.05,0.4,1.03,1.56,0.04,0.19,1.27,stroma
492,552,11397.78,32583.67,0.23,0.03,0.05,0.37,0.0,0.0,stroma
493,553,11296.52,32493.17,0.09,2.87,1.26,0.08,0.2,0.19,tumor
494,554,11372.51,32414.44,0.12,0.9,0.41,0.97,3.19,1.15,stroma
495,555,11394.1,32213.63,0.29,0.04,0.37,0.0,0.0,0.08,stroma
496,556,11457.88,32642.67,0.0,0.62,1.81,1.07,0.0,0.12,stroma
497,557,11322.92,32263.14,0.07,0.11,0.0,0.81,0.0,0.0,stroma
498,558,11440.14,32378.49,0.39,0.5,0.87,1.13,0.32,0.38,stroma
499,559,11364.74,32324.91,0.08,0.38,0.93,0.79,0.59,0.15,stroma
500,560,11443.15,32474.5,0.35,0.28,0.5,0.12,0.0,1.2,stroma
501,561,11448.35,32153.42,0.56,4.67,1.55,0.23,1.1,5.09,tumor
502,562,11370.84,32241.36,0.08,0.03,0.77,0.0,0.0,0.0,stroma
503,563,11312.61,32493.85,0.01,1.23,1.12,0.0,0.03,0.26,tumor
504,564,11429.47,32332.82,0.22,0.92,0.28,0.0,0.0,1.97,stroma
505,565,11405.62,32363.22,0.0,0.28,1.11,0.0,0.0,0.42,stroma
506,566,11273.78,32570.03,0.11,0.28,0.41,0.19,0.0,0.06,stroma
507,567,11396.75,32665.48,0.4,1.49,0.85,0.89,0.08,2.28,tumor
508,568,11285.36,32299.22,0.35,4.7,0.0,0.56,1.31,0.95,tumor
509,569,11437.5,32651.04,0.01,0.52,1.68,0.0,1.1,0.11,stroma
510,570,11261.72,32246.18,0.0,0.22,0.0,0.2,0.0,0.17,stroma
511,571,11333.83,32199.58,0.37,0.03,0.11,0.0,0.0,0.17,stroma
512,572,11459.39,32305.31,0.13,0.41,1.64,0.0,0.0,2.43,stroma
513,573,11393.65,32431.51,0.16,0.84,0.59,0.48,0.5,1.38,stroma
514,574,11278.56,32295.41,0.15,2.3,1.64,0.0,0.09,0.63,tumor
515,575,11442.56,32569.46,0.17,0.69,3.12,0.0,1.77,0.76,stroma
516,576,11382.56,32395.74,0.1,0.2,0.65,0.0,0.29,0.17,stroma
517,577,11282.79,32397.59,0.6,6.19,4.61,0.55,2.69,3.09,tumor
518,578,11202.41,32427.91,0.18,0.07,0.09,0.0,0.2,0.18,stroma
519,579,11366.66,32194.13,0.14,0.11,0.25,0.0,0.0,0.02,stroma
520,580,11470.88,32219.14,0.55,1.81,1.11,0.77,0.66,2.51,tumor
521,581,11493.16,32503.51,0.23,0.83,2.04,0.34,0.0,0.23,stroma
522,582,11426.99,32511.07,0.3,0.98,0.6,0.39,0.0,2.04,stroma
523,584,11457.53,32324.22,0.44,2.16,0.2,2.08,2.45,1.47,tumor
524,585,11407.95,32316.67,0.12,0.57,1.57,0.11,1.15,1.09,stroma
525,586,11397.73,32236.68,0.0,0.01,0.06,0.45,0.0,0.08,stroma
526,587,11203.92,32424.15,0.02,0.07,0.0,0.54,0.46,0.0,stroma
527,588,11354.45,32682.19,0.0,0.07,0.93,0.26,0.06,0.0,stroma
528,589,11398.24,32123.46,0.37,3.21,0.36,0.29,0.43,1.39,tumor
529,590,11442.02,32419.18,0.21,0.94,1.87,2.44,0.46,0.9,stroma
530,591,11292.42,32310.48,0.34,1.79,2.23,0.0,0.0,0.99,tumor
531,592,11330.97,32211.44,0.08,0.04,0.3,0.82,0.08,0.19,stroma
532,593,11283.86,32407.35,0.4,6.58,3.5,1.02,3.2,2.22,tumor
533,594,11426.59,32263.97,0.19,0.46,0.68,0.31,2.55,0.36,stroma
534,595,11396.08,32289.02,0.12,0.47,0.36,0.58,0.0,0.78,stroma
535,596,11296.44,32213.98,0.15,0.14,0.0,0.48,0.04,2.07,stroma
536,597,11354.05,32505.84,0.0,0.48,0.0,0.0,0.17,0.09,stroma
537,598,11374.49,32454.31,1.22,1.62,1.39,1.86,2.84,3.09,tumor
538,599,11419.75,32372.06,0.0,0.11,0.0,0.0,0.0,0.11,stroma
539,600,11373.89,32204.5,0.08,0.01,0.41,0.0,0.08,0.0,stroma
540,601,11456.83,32356.06,0.18,0.78,0.0,0.04,0.11,1.88,stroma
541,603,11428.44,32602.55,0.26,1.12,0.04,0.0,0.68,3.11,tumor
542,604,11470.8,32155.53,0.57,2.33,1.92,0.39,0.72,3.48,tumor
543,605,11381.92,32386.9,0.12,0.3,0.95,0.0,0.35,0.7,stroma
544,606,11336.37,32284.43,0.0,0.14,0.0,0.0,0.0,0.15,stroma
545,607,11412.25,32332.01,0.27,0.31,0.62,0.89,0.0,1.15,stroma
546,608,11481.15,32557.85,0.18,1.17,0.93,0.42,2.99,0.8,tumor
547,609,11259.84,32315.63,0.16,0.09,0.0,0.22,0.01,0.0,tumor
548,610,11494.98,32456.07,0.28,1.12,0.47,0.0,0.28,0.43,tumor
549,611,11267.65,32421.14,0.32,1.12,1.05,0.0,0.26,1.7,tumor
550,612,11247.72,32358.12,0.05,2.59,0.24,1.05,0.0,0.38,tumor
551,613,11447.17,32475.3,0.27,0.99,0.94,0.98,0.04,2.28,stroma
552,614,11470.14,32566.1,0.09,1.34,0.82,1.39,0.38,0.39,tumor
553,615,11277.73,32590.56,0.1,0.09,0.22,0.0,0.13,0.18,stroma
554,616,11449.13,32186.45,0.0,2.05,1.72,0.69,2.07,1.32,tumor
555,617,11447.54,32237.34,0.23,0.5,0.16,0.29,1.08,2.47,stroma
556,618,11318.41,32327.2,0.0,0.67,0.77,0.09,1.7,0.31,stroma
557,619,11243.31,32449.76,0.22,0.03,0.0,0.0,0.26,0.12,stroma
558,620,11439.11,32523.94,0.0,0.94,3.02,0.2,1.91,0.29,stroma
559,621,11286.52,32628.17,0.05,0.11,0.03,0.47,0.02,0.01,stroma
560,622,11273.2,32379.49,0.28,3.05,3.25,0.39,1.09,1.05,tumor
561,623,11413.98,32303.41,0.05,0.58,2.18,0.46,0.19,0.17,stroma
562,624,11406.84,32259.54,0.22,0.31,0.14,0.17,0.0,0.02,stroma
563,625,11450.36,32461.19,0.21,0.54,0.23,0.4,1.4,2.29,stroma
564,626,11380.07,32359.82,0.0,0.87,2.21,0.49,1.86,2.58,stroma
565,627,11275.02,32448.89,0.13,0.71,0.0,0.27,0.0,0.16,stroma
566,628,11217.79,32513.7,0.0,0.03,0.09,0.04,0.19,0.16,stroma
567,629,11450.17,32214.98,0.17,0.99,1.22,0.0,0.22,0.51,stroma
568,630,11421.65,32429.75,0.09,0.14,0.0,0.18,0.09,0.09,stroma
569,631,11307.5,32323.52,0.24,1.15,2.5,0.23,0.6,0.8,tumor
570,632,11417.39,32757.96,0.11,1.17,1.16,0.0,0.0,0.21,stroma
571,633,11462.46,32714.28,0.0,0.68,0.66,0.33,0.28,0.11,stroma
572,634,11388.13,32711.45,1.07,0.59,2.12,0.15,0.18,0.25,stroma
573,635,11432.46,32775.83,0.03,0.3,0.66,0.71,0.0,0.91,stroma
574,636,10945.61,33220.31,0.19,0.44,0.0,0.0,0.0,0.2,stroma
575,638,11387.96,32776.81,0.01,0.1,0.07,0.0,0.08,0.1,stroma
576,639,11435.14,32744.58,0.11,0.75,0.22,0.8,0.73,0.39,stroma
577,640,10935.27,33240.05,0.21,0.87,0.0,0.0,0.01,0.34,stroma
578,641,11404.93,32762.82,0.11,0.85,3.51,0.0,1.81,0.23,stroma
579,642,11403.71,32729.31,0.01,0.17,0.12,0.0,3.31,0.11,stroma
580,643,11472.87,32698.41,0.27,0.16,0.81,0.63,2.77,0.39,stroma
581,644,11464.91,32815.31,0.0,0.65,0.75,0.35,0.14,0.03,tumor
582,645,11111.29,33099.6,0.09,0.73,0.0,0.0,0.36,0.18,stroma
583,646,11489.55,32700.05,0.35,2.47,1.45,2.3,0.0,0.76,tumor
584,647,11437.11,32725.95,0.42,1.39,0.68,0.43,2.15,3.03,tumor
585,648,11462.53,32705.3,0.13,0.13,1.24,0.79,0.27,0.4,stroma
586,649,11416.25,32720.34,0.0,0.49,0.02,0.54,2.9,0.19,stroma
587,650,11048.92,33188.79,0.21,0.6,0.03,0.11,0.18,0.13,stroma
588,651,10966.58,33193.86,0.0,0.08,0.0,0.07,0.16,0.06,stroma
589,652,10951.98,33217.13,0.22,0.18,0.0,0.15,0.0,0.04,stroma
590,654,11015.61,32863.46,0.2,0.09,1.29,0.55,0.0,0.0,stroma
591,655,11416.74,32687.67,0.42,1.34,1.47,1.44,1.2,1.36,tumor
592,656,11163.15,33055.56,0.41,0.26,0.0,0.0,0.27,0.0,stroma
593,657,11480.39,32726.36,2.27,0.82,0.0,0.48,0.5,0.52,stroma
594,658,11350.32,32818.63,0.26,0.15,0.0,0.04,0.04,0.0,stroma
595,659,11064.69,33139.46,0.0,0.1,0.31,0.68,0.04,0.37,stroma
596,660,11087.42,33197.39,0.0,0.13,0.36,0.0,0.0,0.18,stroma
597,661,11464.41,32808.84,0.02,2.06,0.14,0.0,0.02,0.14,tumor
598,662,11429.68,32742.02,0.07,0.91,0.64,0.99,0.3,1.01,stroma
599,663,11046.25,32919.72,0.21,0.13,0.0,0.0,0.04,0.1,stroma
600,664,11378.66,32812.01,0.16,0.1,0.17,0.15,0.28,0.04,stroma
601,665,11494.76,32800.17,0.04,1.08,0.0,0.8,0.07,0.12,tumor
602,666,11082.18,33130.01,0.3,2.68,0.0,0.49,0.0,0.2,tumor
603,667,10988.39,32865.19,0.14,0.52,1.82,0.0,0.23,0.05,stroma
604,668,11444.79,32761.72,0.0,0.31,0.0,0.0,0.0,0.09,stroma
605,669,11061.31,33140.2,0.24,0.18,0.12,0.9,0.03,1.96,stroma
606,670,10956.08,33198.1,0.07,0.1,0.19,0.79,0.0,0.05,stroma
607,671,11414.05,32775.1,0.06,0.18,0.0,0.0,0.0,0.17,stroma
608,672,11083.63,33186.26,0.19,0.25,0.0,0.09,0.45,0.12,stroma
609,673,11476.47,32745.26,0.47,4.03,0.0,0.05,0.02,0.36,tumor
610,674,11240.4,32871.91,0.41,1.01,0.53,0.15,0.0,0.4,tumor
611,675,11076.63,33123.12,0.35,0.96,0.31,0.53,0.09,0.32,stroma
612,676,10966.31,33228.56,0.07,0.07,0.38,0.0,0.28,0.0,stroma
613,677,11480.33,32797.61,0.27,2.64,0.0,1.26,0.0,0.17,tumor
614,678,11004.9,33177.37,0.19,0.34,0.21,0.09,0.08,0.07,stroma
615,679,11093.37,33107.97,0.34,1.89,0.31,0.64,0.12,0.13,tumor
616,680,10988.52,32848.82,0.0,0.12,0.91,0.0,0.0,0.09,stroma
617,682,10986.44,32870.45,0.12,0.35,0.5,0.75,0.22,0.03,stroma
618,683,11025.03,32888.78,0.15,0.19,0.04,0.4,0.07,0.01,stroma
619,684,11134.99,33076.44,0.0,0.12,0.02,0.34,0.0,0.0,stroma
620,685,11398.63,32741.81,0.33,0.69,1.86,0.46,0.12,2.23,stroma
621,686,11452.73,32788.55,0.5,2.24,0.0,0.0,0.04,0.32,tumor
622,687,11400.61,32701.62,0.32,1.59,1.03,1.17,3.07,1.31,tumor
623,688,11165.43,32950.21,0.27,0.38,0.0,0.0,0.0,0.02,stroma
624,689,11132.48,33071.44,0.0,0.66,0.0,0.0,0.03,0.19,stroma
625,692,10988.09,33209.99,0.18,0.07,0.02,0.0,0.06,0.06,stroma
626,693,11440.54,32693.04,0.0,0.06,0.12,0.31,0.44,0.09,stroma
627,694,11422.3,32743.31,0.02,0.87,1.51,0.0,1.8,1.79,stroma
628,695,11403.63,32759.39,0.28,1.12,2.29,0.61,0.23,0.26,stroma
629,696,11418.75,32714.12,0.48,1.04,2.02,1.17,1.56,1.48,tumor
630,697,11491.96,32765.81,0.23,1.48,0.17,0.0,0.08,0.43,tumor
631,698,11437.78,32839.25,0.7,1.34,0.0,0.27,0.43,0.18,tumor
632,699,11389.01,32735.11,0.0,0.38,0.02,0.08,1.07,0.12,stroma
633,700,11455.11,32754.3,0.45,1.79,0.11,0.0,0.0,1.6,tumor
634,701,11383.41,32686.43,0.13,1.16,0.27,0.0,0.28,0.09,tumor
635,702,11455.27,32826.84,0.04,2.04,0.0,0.64,0.23,0.15,tumor
636,703,11040.89,33170.34,0.09,1.13,0.47,0.73,0.02,0.28,stroma
637,704,10975.47,33196.26,0.2,0.07,0.0,0.0,0.0,0.0,stroma
638,705,11457.92,32775.52,0.24,0.57,0.0,0.0,0.0,0.21,stroma
639,706,10933.64,33227.12,0.0,0.3,0.0,0.27,0.0,0.22,stroma
640,707,10996.42,33195.05,0.01,0.29,0.33,0.17,0.0,0.79,stroma
641,708,11006.69,32861.36,0.0,0.58,0.58,0.92,0.16,0.06,stroma
642,709,11168.49,32940.19,0.27,2.16,0.08,0.31,0.0,0.12,tumor
643,710,10998.82,33184.92,0.0,0.4,0.1,0.0,0.0,0.32,stroma
644,711,11007.95,33168.19,0.11,0.28,0.0,0.16,0.09,0.1,stroma
645,712,11449.8,32753.75,0.11,1.24,0.0,0.0,0.25,2.53,tumor
646,713,11120.69,33091.68,0.09,0.28,0.22,0.0,0.26,0.05,stroma
647,714,11460.16,32727.14,0.28,1.31,0.66,1.14,0.11,0.67,tumor
648,715,11370.11,32749.21,0.17,0.38,0.0,0.41,0.0,0.22,stroma
649,716,10907.93,33218.01,0.01,0.0,0.31,0.0,0.09,0.0,stroma
650,717,11470.72,32755.02,0.2,2.71,0.13,0.56,0.19,0.32,tumor
651,718,11127.06,33073.46,0.0,0.53,0.0,0.0,0.09,0.05,stroma
652,719,11487.64,32760.92,0.33,2.35,0.41,0.51,0.2,0.22,tumor
653,720,11477.94,32741.88,0.03,1.54,0.18,0.24,0.24,0.0,tumor
654,721,11008.63,32879.97,0.02,0.55,1.05,0.45,0.0,0.55,stroma
655,722,11458.03,32811.66,0.24,1.58,0.0,0.07,0.15,0.19,tumor
656,723,11127.99,33059.67,0.0,0.46,0.0,0.73,0.01,0.03,stroma
657,724,11495.55,32743.27,0.9,0.83,0.27,0.23,0.22,0.31,stroma
658,725,11455.39,32711.52,0.19,1.16,0.18,0.4,0.01,0.31,tumor
659,726,11449.1,32709.69,0.13,0.45,2.08,0.25,0.1,0.49,stroma
