,cell.ID,nucleus.x,nucleus.y,CD4.score.normalized,CK.score.normalized,CD3.score.normalized,CD56.score.normalized,CD8.score.normalized,FOXP3.score.normalized,tissue.type
329,367,12523.63,39808.01,0.12,2.98,0.0,1.34,0.68,0.08,tumor
330,368,12480.69,39796.26,0.0,1.72,0.09,0.3,0.0,0.6,tumor
331,369,12729.95,39786.81,0.23,3.24,0.2,0.49,0.0,0.9,tumor
332,370,12537.08,39902.03,0.47,0.08,0.3,0.06,0.61,0.0,stroma
333,371,12601.06,39981.97,0.78,3.04,0.47,0.0,0.0,0.37,tumor
334,372,12899.06,39906.96,0.0,0.19,0.29,0.13,0.0,0.39,stroma
335,373,12907.85,39999.21,0.46,2.16,0.0,0.29,0.0,0.2,tumor
336,374,12362.62,39620.69,4.6,3.09,0.43,0.11,0.22,0.71,tumor
337,375,12453.26,39861.12,0.0,3.28,0.0,0.19,0.66,1.2,tumor
338,376,12733.12,39586.74,1.04,3.36,0.42,0.1,0.08,0.71,tumor
339,377,12551.31,39697.55,0.74,2.24,0.91,0.31,0.08,0.26,tumor
340,378,12475.58,39710.09,0.0,0.38,0.53,0.0,0.0,0.23,stroma
341,379,12433.32,39586.17,0.0,0.29,2.44,0.0,2.4,0.41,stroma
342,380,12843.21,39538.81,0.0,2.97,0.01,1.35,0.01,0.19,tumor
343,381,12857.72,39629.31,0.93,2.92,0.74,0.28,0.0,0.18,tumor
344,382,12650.69,39845.44,0.0,2.63,0.0,1.6,0.0,0.65,tumor
345,383,12629.59,39507.58,0.29,0.25,0.31,0.04,0.0,0.57,stroma
346,384,12565.67,39571.06,0.68,0.77,0.27,0.08,0.0,0.24,stroma
347,385,12617.66,39751.4,0.0,1.1,0.0,0.77,0.56,0.58,tumor
348,386,12798.03,39486.48,0.77,0.75,0.01,0.2,0.0,0.11,stroma
349,387,12434.1,39695.15,1.04,0.35,0.23,0.25,0.0,0.05,stroma
350,388,12528.34,39746.22,0.23,1.57,0.27,0.75,0.2,0.07,tumor
351,389,12796.98,39949.02,0.13,1.1,0.79,0.0,0.0,0.62,tumor
352,390,12353.63,39702.02,0.11,2.54,0.68,0.37,0.37,0.15,tumor
353,391,12731.58,39530.36,0.81,0.68,0.18,0.04,0.02,0.86,stroma
354,392,12683.52,39498.21,0.26,4.97,0.0,0.63,0.29,0.22,tumor
355,393,12725.61,39485.05,2.02,0.31,3.17,0.0,2.43,0.26,stroma
356,394,12554.59,39845.96,0.0,2.12,0.07,0.42,0.0,0.0,tumor
357,395,12697.91,39470.72,4.17,0.27,0.07,0.33,0.6,6.27,stroma
358,396,12584.51,39700.74,0.92,0.33,0.36,0.51,0.0,0.86,stroma
359,397,12625.69,39932.76,0.0,1.75,0.0,0.77,0.0,0.4,tumor
360,398,12910.41,39652.0,0.12,1.29,0.0,0.21,0.1,0.2,tumor
361,399,12599.06,39578.08,0.78,0.26,0.33,0.07,0.0,0.0,stroma
362,400,12531.71,39874.77,0.25,3.21,0.36,0.27,0.51,0.0,tumor
363,401,12863.89,39994.91,0.1,2.59,0.0,0.75,0.0,0.15,tumor
364,402,12904.36,39982.44,0.0,1.77,0.0,0.34,0.45,0.0,tumor
365,403,12867.55,39811.12,0.03,0.05,0.0,0.0,0.32,0.63,stroma
366,405,12840.37,39915.62,0.0,3.0,0.36,0.05,0.0,0.0,tumor
367,406,12673.59,39881.64,0.69,2.26,0.01,1.63,0.46,0.0,tumor
368,407,12596.57,39623.29,0.0,1.26,0.27,0.36,0.0,0.0,tumor
369,408,12651.76,39536.76,3.03,0.24,0.69,0.08,0.0,2.53,stroma
370,409,12594.81,39834.72,0.0,1.78,0.2,1.78,1.08,0.0,tumor
371,410,12918.22,39657.08,1.23,3.57,0.06,0.89,0.74,0.51,tumor
372,411,12672.65,39919.3,0.5,2.09,0.0,1.5,0.0,0.0,tumor
373,413,12377.09,39663.38,0.14,0.68,1.78,0.26,0.0,0.03,tumor
374,414,12647.94,40041.92,0.23,4.04,0.1,0.99,0.0,0.56,tumor
375,415,12884.83,39468.03,0.0,0.38,0.03,0.0,0.29,0.0,stroma
376,416,12450.42,39610.53,0.0,1.26,0.34,0.19,0.0,1.5,tumor
377,417,12710.49,39625.07,5.45,1.83,0.79,0.0,0.06,0.16,tumor
378,418,12520.05,39644.81,0.24,0.29,0.08,0.11,0.08,0.77,stroma
379,419,12867.61,39696.83,0.64,1.2,0.0,0.0,0.01,0.32,tumor
380,420,12630.58,39657.09,0.39,0.52,0.0,0.0,0.43,0.72,tumor
381,421,12590.97,39494.02,4.18,1.17,0.99,0.0,0.46,0.45,tumor
382,422,12734.66,39632.8,0.0,1.31,0.15,0.28,0.56,0.21,tumor
383,423,12671.37,39479.37,1.23,0.27,2.16,0.31,2.45,0.87,stroma
384,424,12841.88,39559.99,0.68,0.29,0.0,0.0,0.0,0.25,stroma
385,425,12606.17,39714.49,0.52,0.26,0.0,0.0,0.0,0.65,stroma
386,426,12627.08,39815.15,0.0,2.9,0.14,1.34,0.0,0.0,tumor
387,427,12699.18,39594.33,0.28,0.41,0.0,0.01,0.0,0.16,stroma
388,428,12926.41,39854.82,1.0,0.79,0.0,0.27,0.0,0.57,stroma
389,429,12538.08,39954.22,0.0,0.42,0.69,0.04,0.0,0.05,stroma
390,430,12842.5,39509.96,2.81,0.75,4.83,0.01,0.11,0.31,stroma
391,431,12803.17,39720.1,0.01,1.82,0.08,0.8,0.6,0.0,tumor
392,432,12437.05,39778.13,0.0,1.91,0.0,0.29,0.51,0.0,tumor
393,433,12593.9,39998.42,0.0,0.21,0.0,0.15,0.1,0.0,stroma
394,434,12891.11,40039.86,0.02,0.23,0.0,0.17,0.0,0.0,stroma
395,435,12637.4,39782.46,0.0,1.97,0.41,0.25,0.0,0.0,tumor
396,436,12908.66,39479.0,0.39,0.41,0.32,0.28,0.39,0.66,stroma
397,437,12622.99,39866.37,0.07,2.56,0.0,1.14,0.0,0.29,tumor
398,438,12377.79,39789.19,0.85,0.3,0.0,0.27,0.96,0.46,stroma
399,439,12903.83,39853.42,0.06,2.7,0.43,0.4,0.94,0.0,tumor
400,440,12401.47,39709.67,0.53,1.65,0.96,0.14,0.59,0.27,tumor
401,441,12845.6,39662.56,2.08,0.76,0.33,0.31,0.45,4.47,stroma
402,443,12834.45,39642.16,5.42,0.76,0.0,0.42,0.54,0.0,stroma
403,444,12798.12,40011.91,0.32,0.42,0.0,0.35,1.11,0.25,stroma
404,445,12837.36,39687.25,0.0,2.14,0.04,0.46,0.3,0.33,tumor
405,446,12694.54,39904.76,0.03,2.0,0.0,0.42,0.11,0.0,tumor
406,447,12553.68,39842.37,0.0,0.83,0.0,0.41,0.95,0.36,tumor
407,448,12895.53,39808.35,0.0,1.9,0.0,0.98,0.0,0.32,tumor
408,449,12829.71,39724.8,0.0,0.95,0.07,1.26,0.31,0.55,tumor
409,450,12726.7,39489.67,0.4,0.4,0.83,0.09,0.0,0.28,stroma
410,451,12864.77,39620.46,1.39,2.4,0.38,0.98,0.0,0.01,tumor
411,452,12748.08,39614.87,0.44,2.13,0.71,0.07,0.0,0.29,tumor
412,453,12800.03,39926.98,0.0,2.4,0.23,0.02,0.0,0.66,tumor
413,454,12884.87,40022.86,0.53,0.49,0.29,0.08,0.56,0.0,stroma
414,455,12578.51,39817.36,0.0,2.27,0.37,1.53,0.75,0.0,tumor
415,456,12605.66,39870.75,0.44,1.1,0.0,1.25,0.0,0.0,tumor
416,457,12619.05,39965.52,0.32,2.98,0.0,0.88,0.99,0.0,tumor
417,458,12446.07,39568.44,1.48,0.34,0.0,0.33,0.3,0.0,stroma
418,459,12471.24,39596.41,1.24,0.8,1.22,0.0,0.47,0.21,stroma
419,460,12444.77,39672.35,0.92,0.22,0.4,0.03,0.0,0.63,stroma
420,461,12914.38,39554.13,0.54,0.62,0.28,0.0,0.0,0.0,stroma
421,462,12477.63,39638.39,0.7,0.08,0.0,0.26,0.7,0.18,stroma
422,463,12749.43,39773.15,1.33,0.29,0.01,0.08,1.94,0.0,stroma
423,464,12536.46,39769.29,0.17,2.26,0.0,0.4,0.0,0.7,tumor
424,465,12602.68,39727.99,0.48,0.07,0.0,0.4,0.0,0.2,stroma
425,466,12443.24,39922.17,0.0,2.7,0.4,0.06,0.59,0.18,tumor
426,467,12898.05,40014.42,0.0,3.69,0.4,0.55,0.0,0.18,tumor
427,468,12439.29,39904.0,0.0,2.01,0.26,0.39,0.0,0.99,tumor
428,469,12754.05,39819.44,0.48,1.18,0.0,0.0,0.0,0.77,stroma
429,470,12910.08,39739.86,0.37,0.56,0.35,0.15,0.0,0.34,tumor
430,472,12422.47,39671.93,2.44,0.54,0.12,0.06,0.94,0.25,stroma
431,473,12860.1,39654.29,0.0,1.0,0.39,1.32,0.46,0.0,tumor
432,474,12889.74,39712.24,1.17,2.44,0.1,0.12,0.88,0.0,tumor
433,475,12522.73,39499.67,0.43,0.46,0.01,0.3,0.29,0.0,stroma
434,476,12590.1,39918.23,0.0,0.86,0.68,0.84,0.12,0.03,tumor
435,477,12878.84,39492.5,4.72,0.7,2.24,0.08,0.73,0.6,stroma
436,478,12794.77,40033.11,0.05,0.52,0.57,0.0,0.35,0.0,stroma
437,479,12565.32,39654.56,0.61,2.58,0.0,0.23,0.5,0.56,tumor
438,480,12582.04,39663.52,1.2,0.95,0.0,0.1,1.55,1.12,tumor
439,481,12517.23,39513.17,1.3,0.63,0.38,0.0,0.25,0.33,stroma
440,482,12397.2,39835.58,0.21,0.22,0.0,0.04,0.2,0.4,stroma
441,483,12483.82,39713.34,0.58,0.23,0.0,0.17,0.0,0.14,stroma
442,485,12623.45,40013.2,0.0,0.37,0.37,0.17,0.48,0.0,stroma
443,486,12923.86,39660.73,0.15,1.76,0.0,0.47,0.0,0.77,tumor
444,487,12912.82,39904.22,0.0,1.72,0.0,0.46,0.95,0.0,tumor
445,488,12915.59,39471.17,1.53,0.33,3.23,0.18,3.05,0.97,stroma
446,489,12817.29,39627.73,2.65,0.7,0.48,0.0,0.52,0.63,stroma
447,490,12841.2,39655.92,0.27,2.57,0.03,0.36,0.28,0.48,tumor
448,491,12806.13,39532.09,0.99,3.56,0.0,0.73,0.89,0.0,tumor
449,492,12922.99,39521.34,1.69,6.41,0.13,0.18,0.0,0.3,tumor
450,493,12732.97,39795.95,0.0,3.23,0.45,0.23,0.0,0.03,tumor
451,494,12666.56,39615.24,0.0,0.83,0.0,0.12,0.47,0.0,tumor
452,495,12743.58,39500.89,4.67,1.9,0.46,0.38,0.0,0.59,stroma
453,496,12764.72,39967.28,0.0,2.62,0.0,0.81,0.0,0.0,tumor
454,497,12826.97,39682.58,0.0,2.02,0.33,0.22,0.0,0.52,tumor
455,498,12574.8,39511.14,2.26,1.7,0.68,0.05,0.43,0.97,tumor
456,499,12733.82,39815.63,0.14,2.05,0.0,1.59,0.17,0.31,tumor
457,500,12810.59,39943.94,0.5,2.37,0.0,0.1,0.36,0.29,tumor
458,501,12923.25,39948.03,0.78,2.25,0.0,0.37,0.0,0.11,tumor
459,502,12910.96,39866.39,0.0,6.44,0.58,0.43,0.0,0.76,tumor
460,503,12741.11,39907.41,0.0,0.78,0.28,0.49,0.36,0.19,stroma
461,504,12754.87,39615.93,0.0,2.24,0.11,0.0,0.0,0.49,tumor
462,505,12528.15,39578.22,3.19,0.01,0.0,0.24,0.0,0.0,stroma
463,506,12439.15,39800.68,0.09,1.82,0.13,0.14,0.13,0.91,tumor
464,507,12360.07,39873.79,0.35,0.11,1.0,0.27,0.0,0.0,stroma
465,508,12388.92,39571.36,1.7,0.4,0.32,0.0,0.0,0.31,stroma
466,509,12453.31,39923.28,0.37,2.15,0.14,0.0,0.0,0.01,tumor
467,510,12764.68,39623.25,0.0,1.66,0.0,0.08,0.54,0.0,tumor
468,512,12427.59,39731.3,0.47,1.26,0.0,0.33,0.0,0.0,tumor
469,513,12833.66,40014.65,0.35,0.48,0.04,0.02,0.0,0.42,tumor
470,514,12917.27,39777.91,0.31,2.27,0.54,1.09,0.12,0.27,tumor
471,515,12497.11,39720.28,0.18,1.13,0.35,0.09,0.84,0.0,tumor
472,516,12757.31,39897.39,0.0,2.96,0.56,0.52,0.0,0.32,tumor
473,517,12668.36,40001.48,0.0,2.39,0.07,0.17,0.23,0.83,tumor
474,518,12873.6,39633.31,3.28,0.6,0.0,0.1,0.0,1.17,tumor
475,519,12928.36,39708.06,0.33,4.15,0.0,0.59,0.62,0.0,tumor
476,520,12600.82,39542.85,1.09,6.3,0.34,0.11,0.47,0.83,tumor
477,521,12631.23,39566.03,0.3,0.46,0.0,0.0,0.11,0.86,stroma
478,522,12566.87,39820.09,0.0,2.87,0.26,0.27,0.0,0.87,tumor
479,523,12675.23,39831.54,0.0,2.77,0.0,1.55,0.0,0.07,tumor
480,524,12367.44,39725.06,0.24,0.44,0.82,0.26,0.75,0.0,stroma
481,525,12536.16,39708.26,1.44,1.43,0.0,0.32,0.05,0.29,tumor
482,526,12833.04,39475.32,1.5,0.19,0.0,0.0,0.0,0.19,stroma
483,527,12881.54,39656.23,0.48,1.54,0.0,0.26,0.0,0.0,tumor
484,528,12874.86,39628.19,0.0,2.27,0.0,0.43,0.45,0.43,tumor
485,530,12603.68,39551.83,4.16,5.76,0.23,0.27,0.0,0.55,tumor
486,531,12875.1,39665.92,2.41,2.27,0.83,0.2,0.36,0.0,tumor
487,532,12522.71,39876.76,0.0,4.11,0.42,0.82,0.72,0.0,tumor
488,533,12803.59,39597.13,0.0,2.74,0.25,0.49,0.05,0.0,tumor
489,534,12649.53,39582.91,0.91,2.23,0.38,0.62,0.05,0.0,tumor
490,535,12670.31,39648.21,0.0,2.34,0.08,0.45,0.12,0.0,tumor
491,536,12801.22,39843.07,0.07,0.24,0.0,0.0,0.0,0.58,stroma
492,537,12732.42,39751.65,0.0,0.31,0.19,0.35,0.0,0.0,stroma
493,538,12426.6,39783.25,0.69,0.75,0.27,0.27,0.17,0.0,tumor
494,539,12845.76,39507.87,0.94,2.04,2.0,0.62,0.57,0.53,tumor
495,540,12543.05,39696.36,0.0,1.83,0.06,0.18,0.0,0.21,tumor
496,541,12842.92,39528.55,2.03,0.34,0.0,0.45,0.23,0.77,stroma
497,542,12524.41,39962.06,0.27,3.4,0.29,0.64,0.53,0.57,tumor
498,543,12492.4,39553.25,0.72,0.46,0.07,0.07,0.59,0.56,stroma
499,544,12591.96,39991.23,0.58,1.46,0.0,0.0,1.29,0.83,tumor
500,545,12682.12,39641.89,0.55,1.52,0.01,0.13,0.5,0.37,tumor
501,546,12770.27,39849.35,0.07,3.33,0.0,1.03,0.24,0.0,tumor
502,547,12480.12,39671.05,0.0,2.76,0.0,0.18,0.49,0.0,tumor
503,548,12901.03,39691.6,0.55,1.47,0.02,0.01,0.11,0.0,tumor
504,549,12839.12,39573.12,0.43,0.24,0.51,0.1,0.3,0.0,stroma
505,550,12512.3,39830.63,0.0,3.53,0.0,0.91,0.91,0.66,tumor
506,551,12591.4,39612.18,0.54,1.67,0.2,0.2,0.8,0.22,tumor
507,552,12787.0,40045.73,0.35,2.29,0.0,1.13,0.27,0.2,tumor
508,553,12595.28,39634.5,0.0,1.82,0.67,0.13,0.03,0.0,tumor
509,554,12845.88,39652.01,1.51,1.64,0.67,1.5,0.0,0.57,tumor
510,555,12857.17,39679.0,0.46,1.82,0.27,0.22,0.27,0.71,tumor
511,556,12751.66,39673.3,0.29,1.62,0.26,0.04,0.27,0.81,tumor
512,557,12907.49,39875.49,0.09,7.06,0.0,1.24,0.13,1.23,tumor
513,558,12768.92,39865.48,0.14,2.96,0.02,0.0,0.07,0.48,tumor
514,559,12418.04,39835.48,0.43,0.36,0.0,0.0,0.49,0.0,stroma
515,560,12848.76,39737.93,0.0,2.37,0.0,0.87,0.41,0.09,tumor
516,561,12394.06,39865.73,0.0,3.04,0.0,1.75,0.86,0.33,tumor
517,562,12808.07,39917.48,0.0,2.6,0.55,0.04,0.0,0.69,tumor
518,564,12460.59,39764.21,0.19,1.99,0.0,0.43,1.02,0.0,tumor
519,566,12739.7,39654.67,0.0,0.45,0.0,0.0,0.31,0.36,tumor
520,567,12447.71,39790.25,0.0,1.86,0.0,0.92,0.0,0.34,tumor
521,568,12540.65,39819.63,0.4,0.98,0.0,0.0,0.0,0.15,tumor
522,569,12910.93,39851.13,0.23,3.7,0.0,0.0,0.0,0.39,tumor
523,570,12656.35,39672.98,0.28,0.72,0.43,0.93,0.62,0.37,tumor
524,571,12528.17,39831.32,0.0,2.06,0.17,0.34,0.0,0.23,tumor
525,572,12652.59,39883.55,0.11,0.91,0.0,0.0,0.12,0.21,tumor
526,573,12863.85,39585.7,0.55,0.34,0.18,0.31,0.06,0.59,tumor
527,574,12715.54,39621.39,0.0,1.41,0.37,0.29,0.44,0.0,tumor
528,575,12860.4,39928.61,0.0,3.28,0.78,0.99,0.4,0.57,tumor
529,577,12615.02,39589.36,3.27,1.23,4.49,0.34,1.18,0.7,tumor
530,578,12926.03,39502.56,4.26,8.23,0.39,0.9,0.58,0.59,tumor
531,579,12570.97,39523.88,3.44,1.64,0.63,0.4,0.13,0.31,tumor
532,580,12795.91,39688.52,1.21,0.36,0.22,0.28,0.09,0.16,tumor
533,581,12914.24,39996.12,0.3,2.15,0.0,0.23,0.28,0.64,tumor
534,582,12357.46,39845.25,0.0,0.3,0.0,0.29,0.0,0.11,stroma
535,583,12493.11,39651.94,1.41,3.15,0.79,0.99,0.39,0.0,tumor
536,584,12388.7,39809.02,0.6,0.38,0.16,0.0,0.48,0.09,stroma
537,585,12377.75,39812.38,0.0,2.73,0.15,0.27,0.04,0.15,tumor
538,586,12458.16,39539.31,0.5,9.59,0.0,0.29,0.99,1.08,tumor
539,587,12383.15,39651.51,0.09,1.62,0.47,0.0,0.19,0.81,tumor
540,588,12421.3,39686.87,1.63,2.44,0.36,0.17,0.05,0.49,tumor
541,589,12522.01,39603.72,0.0,0.28,0.0,0.0,0.0,0.29,stroma
542,590,12372.57,39881.76,0.0,1.47,0.0,0.78,0.0,0.0,tumor
543,591,12555.1,39605.15,0.0,3.56,0.15,0.51,0.0,0.08,tumor
544,592,12859.59,39925.37,0.0,2.28,0.2,0.8,0.37,0.38,tumor
545,593,12939.05,39725.45,0.51,0.85,0.3,0.11,0.48,0.0,tumor
546,594,12776.16,39603.43,0.0,1.7,0.0,0.12,0.0,0.0,tumor
547,595,12717.99,40001.52,0.0,0.77,0.0,0.81,0.0,0.34,stroma
548,596,12622.93,39996.22,0.98,4.36,0.0,0.17,0.0,0.08,tumor
549,597,12564.87,39992.09,0.0,3.05,0.3,1.0,0.0,0.0,tumor
550,598,12439.44,39654.73,2.82,0.38,0.05,0.03,0.01,0.21,stroma
551,599,12755.49,39630.54,0.0,2.05,0.0,0.12,0.0,1.06,tumor
552,600,12680.29,39758.58,0.16,2.14,0.06,0.0,0.0,0.17,tumor
553,601,12729.91,39576.34,0.47,2.64,0.0,0.0,0.0,0.51,tumor
554,602,12715.95,39846.4,0.0,1.03,0.0,0.18,0.29,0.16,tumor
555,603,12709.72,39585.61,0.0,2.02,0.0,0.59,0.0,0.0,tumor
556,604,12445.72,39690.68,0.59,0.21,0.27,0.13,1.15,0.48,stroma
557,605,12867.26,39530.11,1.83,5.21,0.16,1.36,0.59,0.26,tumor
558,606,12924.86,39919.53,0.0,2.48,0.15,0.18,0.0,0.14,tumor
559,607,12520.56,39685.88,1.05,2.31,1.31,0.4,0.0,1.11,tumor
560,608,12373.98,39642.88,0.97,1.53,0.5,0.33,0.56,0.83,tumor
561,609,12631.56,39772.38,0.0,2.76,0.38,0.03,0.34,0.02,tumor
562,610,12574.67,39552.13,1.16,0.41,1.56,0.01,0.21,0.31,stroma
563,611,12591.4,39522.04,0.2,0.73,2.08,0.03,0.75,1.88,stroma
564,612,12542.46,39950.26,0.37,1.38,0.0,0.0,1.45,0.0,tumor
565,613,12474.62,39786.55,0.0,1.74,0.0,1.05,0.0,0.0,tumor
566,614,12627.54,39528.83,0.68,0.25,0.73,0.0,0.19,0.0,stroma
567,615,12596.14,39777.95,0.0,2.16,0.24,0.51,0.34,0.61,tumor
568,616,12766.64,39479.24,2.45,0.31,1.49,0.0,0.0,0.46,stroma
569,618,12481.78,39883.56,0.29,0.12,0.0,0.03,0.0,0.18,tumor
570,619,12438.81,39886.63,0.15,2.94,0.0,0.53,0.49,0.0,tumor
571,621,12553.27,39859.18,0.79,2.08,0.57,1.34,0.0,0.04,tumor
572,622,12529.67,39590.43,0.87,0.47,0.46,0.06,0.73,1.33,stroma
573,624,12912.24,39936.42,0.02,0.97,0.12,0.26,0.0,0.19,tumor
574,625,12812.17,39928.41,0.38,3.53,0.25,0.06,0.64,0.52,tumor
575,626,12535.73,39508.06,2.35,0.42,0.35,0.06,0.9,0.51,stroma
576,627,12841.14,39497.66,0.46,2.1,0.27,0.46,0.0,0.65,tumor
577,628,12649.85,39741.72,0.0,0.12,0.02,0.0,0.0,0.0,stroma
578,629,12772.62,39748.49,1.03,0.83,0.27,0.05,0.07,0.51,stroma
579,630,12826.2,39668.16,0.29,2.81,0.0,1.25,0.41,0.03,tumor
580,631,12504.15,39884.74,1.03,0.87,0.11,0.24,0.57,0.2,tumor
581,632,12500.37,39526.97,0.3,4.51,0.08,0.02,0.0,0.97,tumor
582,633,12571.94,39942.08,0.22,0.34,0.44,0.0,0.0,0.0,stroma
583,634,12770.38,39656.63,0.14,1.92,0.0,0.75,0.0,0.62,tumor
584,635,12453.65,39886.63,0.24,0.77,0.29,0.0,0.26,0.0,tumor
585,636,12738.76,39781.23,0.73,0.5,0.56,0.0,0.0,0.0,stroma
586,637,12650.97,40055.1,0.33,3.1,0.0,0.29,0.63,0.0,tumor
587,638,12892.0,40006.51,0.03,0.48,0.46,0.74,0.04,0.14,tumor
588,639,12624.84,39955.92,0.33,2.69,0.0,1.63,0.49,0.33,tumor
589,640,12390.83,39680.31,2.1,0.53,0.67,0.1,0.13,0.02,tumor
590,641,12467.81,39919.24,0.24,1.94,0.0,0.0,0.0,0.0,tumor
591,642,12680.12,39904.65,0.0,1.8,0.0,0.76,0.0,0.77,tumor
592,643,12729.29,39675.17,0.27,2.13,0.0,0.32,0.0,0.0,tumor
593,644,12750.4,39481.52,1.83,0.24,0.72,0.0,1.59,0.0,stroma
594,645,12360.98,39848.08,2.76,0.41,0.11,0.23,0.0,0.0,stroma
595,646,12687.04,39882.31,0.0,1.2,0.0,1.28,0.15,0.32,tumor
596,647,12498.1,39873.13,1.01,0.09,0.0,0.0,0.0,0.29,tumor
597,648,12781.61,39534.89,1.04,0.05,0.24,0.0,0.0,0.0,stroma
598,649,12921.67,39488.87,2.51,0.44,3.36,0.03,1.33,0.0,stroma
599,650,12674.88,39883.65,0.22,3.29,0.0,1.36,0.0,0.0,tumor
600,651,12629.15,40050.71,0.64,4.51,0.0,0.92,0.6,0.77,tumor
601,652,12908.33,39796.67,0.2,2.98,0.0,0.49,0.0,0.38,tumor
602,653,12561.89,39813.91,0.0,2.54,0.0,0.33,0.62,0.77,tumor
603,654,12812.97,39868.8,0.23,0.34,0.0,0.19,0.06,0.54,stroma
604,655,12711.44,39599.45,0.0,2.25,0.08,0.39,0.53,0.31,tumor
605,657,12553.6,39907.19,0.0,0.18,0.94,0.22,0.28,0.15,stroma
606,659,12595.04,39786.96,0.19,4.01,0.16,1.52,0.0,0.04,tumor
607,660,12798.24,40002.66,0.0,0.43,0.0,0.0,0.05,0.26,stroma
608,661,12364.2,39715.96,0.67,1.89,0.0,0.31,0.0,0.0,tumor
609,662,12649.17,39548.37,1.2,0.42,0.0,0.0,0.13,0.0,stroma
610,663,12869.44,39768.73,0.0,1.95,0.0,1.54,0.32,0.0,tumor
611,664,12675.92,39941.76,0.07,1.79,0.0,0.48,0.35,0.67,tumor
612,665,12666.09,39496.3,1.0,1.94,4.27,0.04,2.85,0.64,tumor
613,667,12743.59,39590.58,1.39,2.5,0.38,0.5,0.23,0.34,tumor
614,668,12890.78,39491.62,4.64,0.47,1.07,0.0,0.7,0.11,stroma
615,669,12722.21,39887.73,0.0,3.05,0.0,0.0,0.26,0.19,tumor
616,670,12637.79,39822.98,0.0,1.97,0.29,1.15,0.07,0.47,tumor
617,671,12907.58,39664.5,0.05,1.0,0.0,0.25,0.43,0.7,tumor
618,672,12699.39,39927.08,0.0,3.66,0.0,0.27,0.41,0.0,tumor
619,673,12523.93,39675.25,0.0,4.94,1.41,1.41,0.0,0.93,tumor
620,674,12734.7,39959.69,0.68,1.41,0.25,0.37,0.0,0.33,tumor
621,675,12845.8,39578.36,0.0,0.18,0.06,0.0,0.26,0.29,stroma
622,676,12474.82,39822.15,0.45,1.12,0.16,0.42,0.0,0.66,tumor
623,677,12771.52,39928.92,0.9,0.54,0.19,0.26,0.57,0.0,stroma
624,678,12936.17,39721.26,0.53,0.33,0.82,0.3,1.1,0.0,tumor
625,679,12517.34,39563.59,0.43,0.49,0.0,0.11,0.0,0.0,stroma
626,680,12548.1,39591.98,1.02,3.9,0.13,0.3,0.38,0.0,tumor
627,681,12651.19,39477.91,0.45,0.57,0.0,0.1,0.0,0.11,stroma
628,682,12593.62,39937.82,0.27,1.37,0.0,0.73,0.0,0.25,tumor
629,683,12536.99,39684.87,0.27,0.44,0.74,0.0,0.18,0.44,stroma
630,684,12627.96,39968.75,0.06,1.28,0.31,0.0,0.13,0.66,tumor
631,685,12867.54,39792.36,0.0,2.32,0.0,0.32,0.11,0.46,tumor
632,686,12779.01,39655.35,0.0,1.1,0.06,0.73,0.0,0.22,tumor
633,688,12709.34,39622.86,1.03,1.28,0.0,0.13,0.21,0.64,tumor
634,689,12619.11,39543.92,1.16,4.36,0.82,0.0,0.52,0.0,tumor
635,690,12636.63,39513.12,1.08,0.59,0.48,0.0,0.34,0.43,stroma
636,691,12553.31,39623.94,1.07,2.13,4.25,0.0,0.61,1.07,tumor
637,692,12377.72,39746.25,0.85,1.89,0.46,0.4,0.49,0.68,tumor
638,693,12828.05,39483.12,2.31,0.31,0.26,0.11,0.38,0.75,stroma
639,694,12442.83,39868.16,0.1,0.48,0.48,0.05,0.0,0.64,tumor
640,695,12514.67,39661.23,1.35,0.4,0.5,0.03,0.41,0.07,stroma
641,696,12609.4,40013.75,0.0,0.28,0.0,0.0,0.41,0.25,stroma
642,697,12799.23,39657.9,0.48,1.81,0.76,0.35,0.0,0.49,tumor
643,698,12623.57,39893.32,0.0,1.24,0.45,1.27,0.97,0.28,tumor
644,699,12392.29,39650.14,0.57,1.06,0.66,0.0,0.28,0.48,stroma
645,701,12575.12,39929.63,0.35,1.13,0.24,0.11,0.0,0.29,tumor
646,702,12563.81,39871.97,0.0,2.2,0.0,1.27,0.33,0.0,tumor
647,703,12619.57,39539.28,1.0,0.73,0.29,0.0,0.66,0.56,stroma
648,704,12813.04,40048.75,0.4,1.49,0.4,0.93,0.3,0.0,tumor
649,705,12569.18,39648.54,0.68,3.05,0.33,0.22,0.0,0.24,tumor
650,706,12767.91,39665.03,0.47,1.32,0.14,0.0,0.0,0.0,tumor
651,707,12513.43,39657.34,1.24,0.4,0.63,0.0,0.53,0.63,stroma
652,708,12703.03,39697.49,0.0,2.19,0.4,0.24,0.07,0.26,tumor
653,709,12859.25,39674.93,0.56,2.17,0.32,0.2,0.34,0.0,tumor
654,710,12902.31,39963.87,0.2,2.24,0.03,0.28,0.0,0.79,tumor
655,711,12928.16,39976.61,0.16,2.17,0.0,0.9,0.9,0.37,tumor
656,712,12941.31,39579.23,3.43,3.89,0.47,0.12,0.52,0.25,tumor
657,713,12603.45,39738.34,0.0,0.73,0.09,0.0,0.62,0.28,stroma
658,714,12872.93,40050.81,0.0,0.17,0.02,0.0,0.85,0.39,stroma
659,715,12364.06,39853.75,0.15,0.16,0.61,0.0,0.0,0.0,stroma
