,cell.ID,nucleus.x,nucleus.y,PD1.score.normalized,CK.score.normalized,Ki67.score.normalized,GB.score.normalized,CD8.score.normalized,PDL1.score.normalized,tissue.type
329,580,13759.52,34637.96,1.2,0.67,4.77,0.0,3.1,1.44,stroma
330,581,13641.53,34492.51,0.04,0.03,0.62,0.3,0.0,0.0,stroma
331,582,13581.87,34240.84,0.75,4.93,2.82,1.62,0.37,1.67,tumor
332,583,13188.31,34430.86,0.18,0.46,0.0,0.4,0.1,0.19,stroma
333,584,13231.53,34321.19,0.1,0.37,0.04,0.32,0.07,0.28,stroma
334,585,13483.13,34699.79,0.84,0.28,0.44,0.2,1.91,0.99,stroma
335,586,13553.07,34219.29,0.3,0.47,0.47,0.4,0.4,1.17,tumor
336,587,13748.49,34607.69,0.81,0.77,0.68,0.89,4.07,3.54,stroma
337,588,13586.58,34256.4,0.35,2.74,2.77,0.0,0.55,1.68,tumor
338,589,13444.55,34666.63,0.56,0.75,0.0,0.0,0.0,1.23,stroma
339,590,13603.54,34409.16,0.88,8.3,0.44,0.87,1.75,3.38,tumor
340,591,13265.37,34563.88,0.07,0.0,0.61,0.0,0.0,0.12,stroma
341,592,13604.57,34402.62,1.66,3.87,3.71,6.51,1.18,3.43,tumor
342,594,13579.35,34409.57,1.01,1.16,0.0,0.58,1.51,2.74,tumor
343,595,13197.02,34372.01,0.28,0.49,1.02,0.0,0.03,0.63,stroma
344,596,13451.07,34710.77,0.24,0.48,0.0,0.0,2.12,0.28,stroma
345,597,13362.58,34589.65,0.16,0.1,0.0,0.98,0.0,0.87,stroma
346,598,13757.9,34545.57,0.05,0.01,0.04,0.09,0.02,0.31,stroma
347,599,13360.77,34547.98,1.41,0.29,2.09,0.41,1.48,3.6,stroma
348,600,13429.23,34685.79,0.65,0.14,0.0,0.0,0.12,0.61,stroma
349,601,13605.16,34354.79,0.03,0.14,0.0,0.47,0.28,0.08,stroma
350,603,13336.81,34575.22,1.06,1.21,0.48,0.07,9.01,1.69,stroma
351,604,13168.2,34511.64,0.86,2.42,0.0,2.58,2.88,3.09,tumor
352,605,13587.65,34246.77,0.36,3.38,0.91,0.78,0.0,2.07,tumor
353,606,13331.26,34589.34,1.14,0.56,0.8,0.04,0.77,3.33,stroma
354,607,13321.15,34582.82,1.09,0.76,0.14,0.54,0.37,0.71,stroma
355,608,13756.76,34617.86,0.72,0.35,0.54,0.42,3.77,1.42,stroma
356,609,13220.31,34361.08,0.11,0.25,0.3,0.32,0.14,0.17,stroma
357,610,13490.82,34269.96,2.07,0.9,1.04,0.75,3.41,3.5,tumor
358,612,13715.12,34699.77,0.0,0.02,0.0,0.05,0.0,0.0,stroma
359,613,13214.45,34343.34,0.48,0.67,5.86,7.25,0.57,3.11,stroma
360,614,13768.76,34654.91,0.13,0.27,0.33,0.0,2.79,1.72,stroma
361,615,13722.2,34580.58,0.0,0.06,0.71,0.0,0.13,0.0,stroma
362,616,13192.18,34427.51,0.16,0.31,0.15,0.33,0.16,0.32,stroma
363,617,13352.58,34575.21,0.25,0.32,0.47,0.0,4.42,1.0,stroma
364,618,13724.11,34612.05,0.21,0.07,0.0,0.22,0.0,0.39,stroma
365,619,13332.39,34543.19,0.28,0.25,0.0,0.0,0.27,1.55,stroma
366,620,13591.33,34261.69,0.22,1.98,0.66,0.04,0.0,1.76,tumor
367,621,13550.42,34233.17,0.67,9.35,3.41,0.73,0.81,2.63,tumor
368,622,13704.81,34514.6,0.19,0.08,0.38,5.32,0.0,1.24,stroma
369,623,13207.25,34300.0,0.01,0.3,0.21,0.0,0.09,0.06,stroma
370,624,13594.63,34420.11,1.09,0.59,0.61,10.27,10.79,3.42,stroma
371,625,13700.92,34598.67,0.0,0.04,0.08,0.0,0.36,0.0,stroma
372,626,13683.66,34234.11,0.0,0.14,0.0,0.0,0.0,0.0,tumor
373,627,13598.07,34364.63,0.04,0.0,0.52,0.6,0.07,0.0,stroma
374,628,13568.1,34409.17,0.4,0.33,0.82,0.0,4.34,1.34,stroma
375,629,13221.6,34296.36,0.18,0.3,0.05,0.11,0.21,0.68,stroma
376,630,13536.5,34254.08,2.03,10.99,1.43,1.27,0.58,3.4,tumor
377,631,13461.48,34669.58,0.51,0.28,0.0,0.0,0.42,0.98,stroma
378,632,13655.42,34521.3,0.09,0.27,0.02,0.09,0.12,0.34,stroma
379,633,13324.73,34556.74,0.61,0.56,0.66,0.51,2.29,1.28,stroma
380,634,13211.67,34327.49,1.32,1.11,0.4,0.0,1.12,3.67,stroma
381,635,13347.56,34579.05,0.29,3.9,2.72,1.32,0.42,1.76,stroma
382,636,13307.66,34584.23,0.48,0.26,0.52,0.35,1.54,1.34,stroma
383,638,13177.78,34384.16,0.41,0.88,0.31,0.0,0.75,1.7,stroma
384,639,13472.84,34707.67,0.15,0.17,0.14,0.57,0.0,0.27,stroma
385,640,13348.94,34625.13,0.05,0.08,0.2,0.27,0.0,0.0,stroma
386,641,13165.98,34423.17,0.75,4.85,1.09,0.0,1.45,2.22,tumor
387,644,13726.84,34673.96,0.02,0.19,0.46,0.33,0.24,0.26,stroma
388,645,13176.56,34558.82,0.55,0.08,0.91,0.9,1.03,1.82,stroma
389,646,13364.14,34611.89,0.12,0.56,0.0,0.0,0.25,0.07,stroma
390,647,13358.05,34552.12,1.2,0.81,0.6,1.17,3.0,1.87,stroma
391,649,13172.95,34370.33,0.45,2.68,0.96,0.0,0.33,0.81,tumor
392,650,13557.1,34217.58,0.45,1.92,0.0,0.11,0.27,2.22,tumor
393,651,13171.29,34366.79,1.09,1.94,2.45,0.54,5.94,2.36,tumor
394,652,13523.0,34719.33,0.21,0.19,7.0,0.0,0.69,0.41,stroma
395,655,13344.48,34537.57,0.56,0.15,0.12,0.2,5.37,3.41,stroma
396,656,13538.59,34233.65,0.65,3.34,1.58,0.0,0.7,2.12,tumor
397,658,13198.57,34348.54,0.44,1.31,0.11,0.53,0.77,2.61,tumor
398,659,13634.42,34508.69,0.18,0.36,0.63,0.21,0.13,0.0,stroma
399,660,13589.37,34251.58,0.18,2.34,1.96,0.12,0.4,1.15,tumor
400,662,13346.92,34564.98,0.7,0.96,0.7,0.38,1.17,1.89,stroma
401,664,13279.59,34541.43,0.24,0.18,0.67,0.36,0.87,0.74,stroma
402,665,13227.96,34302.97,0.61,0.5,0.48,0.02,1.81,3.17,stroma
403,666,13280.69,34529.71,0.59,0.64,0.32,1.04,0.65,1.31,stroma
404,667,13498.51,34218.35,0.05,0.03,0.09,0.0,0.09,0.11,tumor
405,668,13639.49,34310.39,0.04,0.07,0.16,0.22,0.02,0.0,tumor
406,669,13276.72,34568.57,0.17,0.1,0.31,0.42,0.1,0.57,stroma
407,670,13221.88,34482.15,0.18,0.15,0.36,0.0,0.61,2.33,stroma
408,671,13264.35,34527.33,0.04,0.08,0.0,0.0,0.21,0.0,stroma
409,675,13654.37,34518.03,0.14,0.23,0.17,0.41,0.16,0.09,stroma
410,676,13762.98,34534.06,0.0,0.0,0.13,0.08,0.02,0.05,stroma
411,677,13373.31,34573.22,0.14,0.27,0.01,0.17,0.47,0.56,stroma
412,678,13309.69,34543.98,0.52,0.44,2.8,1.03,3.36,1.82,stroma
413,679,13478.7,34268.41,0.54,0.75,2.96,0.38,1.04,3.1,tumor
414,680,13752.33,34551.06,0.07,0.16,0.32,0.52,0.15,1.32,stroma
415,681,13225.59,34368.44,0.04,0.07,0.68,0.34,0.09,0.27,stroma
416,682,13273.06,34521.89,0.11,0.14,0.0,0.0,0.29,0.11,stroma
417,683,13177.93,34408.44,0.29,0.91,0.0,1.13,0.0,1.72,stroma
418,684,13484.05,34269.8,0.99,1.08,0.48,0.54,0.75,3.51,tumor
419,686,13365.36,34563.23,0.24,1.76,0.0,0.25,0.11,0.54,stroma
420,687,13235.99,34365.63,0.0,0.06,0.0,0.0,0.5,0.07,stroma
421,688,13506.75,34289.81,0.12,0.0,1.45,0.08,0.0,0.32,tumor
422,690,13700.09,34722.78,0.06,0.11,3.34,0.0,0.13,0.65,stroma
423,692,13631.2,34246.88,0.02,0.09,0.26,0.0,0.0,0.0,tumor
424,693,13604.08,34259.45,1.01,1.28,1.16,1.03,1.76,1.1,tumor
425,694,13415.8,34617.64,0.27,0.58,0.59,0.55,1.92,0.6,stroma
426,695,13536.07,34217.68,0.44,2.81,2.37,0.74,0.54,1.89,tumor
427,696,13261.42,34523.12,0.02,0.01,0.0,0.45,0.24,0.18,stroma
428,697,13623.84,34362.94,0.03,0.13,0.0,0.57,0.59,0.0,stroma
429,698,13300.01,34552.12,0.29,0.68,0.0,0.37,0.21,1.02,stroma
430,699,13573.94,34254.68,0.16,0.12,0.88,0.0,0.1,0.19,tumor
431,700,13654.74,34549.47,0.04,0.06,0.37,0.0,0.22,0.16,stroma
432,702,13208.53,34301.85,0.1,0.08,0.14,0.0,0.0,0.68,stroma
433,703,13209.62,34309.44,0.9,1.2,0.41,0.15,6.02,1.52,stroma
434,704,13628.44,34369.17,0.02,0.01,0.0,0.0,0.38,0.12,stroma
435,705,13551.21,34264.87,0.02,0.17,0.2,0.36,0.29,0.0,tumor
436,707,13448.27,34689.87,0.65,2.31,0.83,2.83,1.44,2.58,stroma
437,708,13762.34,34624.79,0.92,0.78,1.7,0.5,2.75,1.85,stroma
438,709,13241.64,34506.7,0.41,0.28,0.0,0.04,0.2,0.7,stroma
439,710,13357.44,34566.58,0.28,0.94,0.61,0.0,2.45,0.73,stroma
440,711,13221.01,34364.12,0.04,0.24,0.52,0.27,0.38,0.2,stroma
441,712,13315.46,34525.29,0.5,0.46,3.44,0.56,0.43,3.06,stroma
442,713,13556.78,34246.47,1.59,11.14,3.29,0.76,0.89,2.28,tumor
443,714,13457.36,34696.82,0.52,1.01,0.85,0.37,2.73,3.35,stroma
444,715,13206.7,34319.59,2.02,0.7,0.73,3.79,5.24,3.85,stroma
445,716,13176.48,34477.38,0.83,1.57,2.04,0.0,0.3,1.88,tumor
446,717,13747.43,34568.28,0.33,0.14,0.49,3.35,0.1,1.11,stroma
447,718,13198.87,34328.99,0.35,0.43,0.0,1.29,0.0,1.22,stroma
448,719,13730.44,34554.0,0.14,0.11,0.0,0.0,0.34,0.38,stroma
449,720,13658.53,34590.51,0.08,0.1,0.46,0.64,0.23,0.19,stroma
450,721,13548.6,34233.42,0.67,6.37,5.55,0.0,0.58,2.0,tumor
451,722,13257.01,34514.68,0.1,0.26,0.0,0.0,0.03,0.45,stroma
452,723,13307.39,34547.11,1.11,0.65,0.0,0.45,4.25,1.34,stroma
453,724,13750.92,34592.41,1.53,0.24,1.15,0.3,1.13,2.53,stroma
454,725,13199.0,34307.81,0.09,0.1,0.01,0.0,0.13,0.0,stroma
455,726,13594.97,34389.3,0.64,0.5,2.19,0.76,1.29,2.06,stroma
456,728,13540.57,34237.87,0.95,5.15,1.09,0.24,0.65,2.83,tumor
457,729,13210.29,34438.31,0.02,0.04,0.0,0.54,0.14,0.02,stroma
458,730,13666.52,34552.31,0.09,0.24,0.4,0.0,0.27,0.41,stroma
459,731,13563.11,34221.04,1.84,8.16,1.48,0.69,0.28,1.69,tumor
460,732,13460.66,34680.37,0.48,0.62,0.04,0.0,0.76,2.45,stroma
461,733,13745.72,34528.79,0.03,0.0,0.0,0.0,0.0,0.15,stroma
462,734,13566.19,34239.52,0.73,5.3,3.06,0.68,0.29,3.28,tumor
463,736,13229.42,34339.08,0.07,0.23,0.0,0.0,0.23,0.42,stroma
464,737,13684.06,34485.23,0.08,0.02,0.0,0.0,0.15,0.16,stroma
465,739,13182.78,34469.38,0.38,0.66,0.5,0.0,2.67,1.18,stroma
466,740,13672.67,34600.12,0.1,0.03,0.0,0.29,0.0,0.28,stroma
467,741,13190.41,34371.5,0.14,0.73,3.16,0.0,0.06,0.64,stroma
468,742,13585.93,34400.58,0.64,1.97,0.54,0.0,2.72,3.57,tumor
469,743,13584.83,34271.33,0.16,0.34,0.65,1.14,0.0,0.79,tumor
470,745,13418.01,34620.3,0.1,0.0,0.0,0.0,0.05,0.17,stroma
471,746,13516.59,34225.77,1.82,4.09,3.26,0.0,2.86,3.31,tumor
472,747,13663.9,34565.37,0.01,0.04,0.0,0.0,0.29,0.16,stroma
473,748,13761.51,34689.29,0.04,0.0,0.0,0.0,0.04,0.0,stroma
474,749,13636.0,34376.06,0.04,0.08,0.0,0.47,0.0,0.0,stroma
475,750,13174.43,34456.23,0.7,1.38,0.88,0.98,2.31,2.03,tumor
476,751,13745.62,34575.38,0.15,0.33,0.0,0.06,0.0,0.54,stroma
477,752,13575.41,34220.32,0.91,0.29,2.42,0.32,0.18,0.64,tumor
478,753,13745.95,34599.69,1.38,2.33,4.13,0.47,1.39,3.06,stroma
479,754,13297.15,34577.67,0.31,0.13,0.54,0.88,0.76,0.57,stroma
480,755,13237.6,34520.88,0.25,0.38,0.0,0.07,0.72,0.62,stroma
481,756,13535.68,34252.74,0.88,0.41,0.02,0.73,0.0,3.29,tumor
482,757,13557.51,34244.19,1.17,11.8,2.58,0.49,0.61,2.49,tumor
483,758,13300.64,34527.1,0.6,0.63,0.68,0.11,0.53,1.74,stroma
484,759,13173.85,34431.13,0.53,1.55,0.26,0.67,0.06,1.91,tumor
485,760,13420.02,34637.92,0.18,0.38,0.26,0.22,0.57,0.86,stroma
486,761,13296.68,34516.41,0.86,1.2,0.0,0.44,0.15,1.34,stroma
487,763,13623.52,34268.87,0.58,2.39,3.27,0.0,0.57,1.39,tumor
488,764,13761.5,34713.55,0.05,0.0,0.52,0.0,0.0,0.2,stroma
489,765,13226.93,34505.63,0.28,0.79,0.0,0.0,0.52,0.57,stroma
490,766,13168.25,34381.75,0.37,1.26,0.65,0.0,0.17,1.94,tumor
491,767,13238.04,34497.63,0.25,0.23,2.92,0.0,0.1,1.72,stroma
492,768,13172.65,34386.33,0.65,1.35,0.7,0.72,5.65,2.05,tumor
493,770,13321.09,34596.22,0.82,0.4,0.83,0.92,2.74,2.92,stroma
494,771,13223.96,34390.26,0.05,0.0,0.0,0.0,0.12,0.19,stroma
495,772,13584.15,34383.96,0.0,0.04,0.24,0.54,0.03,0.01,stroma
496,773,13514.22,34261.86,0.95,3.89,6.05,3.32,0.73,3.15,tumor
497,774,13371.59,34538.11,0.53,0.04,4.02,0.17,0.24,1.1,stroma
498,775,13183.8,34371.94,0.22,0.96,0.51,0.12,0.72,0.64,stroma
499,776,13490.9,34713.4,0.03,0.13,0.21,0.0,0.02,0.26,stroma
500,778,13712.23,34623.21,0.08,0.06,0.78,0.16,0.38,0.27,stroma
501,779,13658.65,34563.18,0.11,0.74,0.72,0.43,0.43,0.15,stroma
502,780,13203.28,34395.62,0.67,0.75,0.0,0.31,0.33,1.27,stroma
503,781,13437.59,34669.31,0.1,0.24,0.0,0.25,0.08,0.05,stroma
504,782,13633.8,34272.69,0.03,0.04,0.01,0.59,0.57,0.12,tumor
505,783,13541.36,34255.26,0.6,4.19,3.38,0.19,0.48,2.21,tumor
506,784,13547.02,34218.85,0.37,2.41,0.5,1.07,0.55,3.81,tumor
507,785,13736.03,34560.06,0.2,0.23,0.59,0.71,0.37,1.26,stroma
508,786,13181.12,34397.73,0.47,1.87,0.81,0.22,0.53,2.95,tumor
509,787,13181.76,34492.94,1.26,3.52,0.21,0.44,0.63,2.65,tumor
510,788,13658.05,34240.52,0.0,0.07,0.0,0.0,0.0,0.0,tumor
511,789,13359.97,34536.06,0.56,0.21,0.97,0.36,2.97,1.4,stroma
512,790,13169.26,34410.41,0.37,1.26,0.97,0.0,0.7,1.43,tumor
513,791,13201.52,34328.86,0.55,0.74,0.0,0.0,1.25,3.3,stroma
514,792,13530.22,34256.66,1.49,3.49,0.77,0.97,1.9,2.62,tumor
515,793,13759.44,34697.56,0.03,0.01,0.0,0.0,0.0,0.25,stroma
516,794,13209.14,34426.1,0.03,0.08,0.14,0.0,0.09,0.24,stroma
517,795,13220.58,34307.52,0.48,1.36,1.39,0.39,1.95,2.4,stroma
518,796,13639.5,34562.04,0.16,0.27,0.0,0.6,0.16,0.58,stroma
519,798,13671.22,34762.46,0.0,0.03,0.0,0.39,0.23,0.2,stroma
520,799,13535.66,35151.16,0.06,0.04,0.0,0.04,0.22,0.38,stroma
521,800,13616.89,35302.58,0.0,0.0,0.0,0.0,0.23,0.25,stroma
522,801,13584.88,35168.18,0.1,0.09,0.56,0.16,0.23,0.19,stroma
523,802,13588.88,35054.4,0.11,0.08,0.48,0.0,0.05,0.0,stroma
524,803,13658.57,35098.39,0.05,0.0,0.16,0.39,0.0,0.0,stroma
525,804,13757.05,34827.1,0.02,0.12,0.7,0.09,0.33,0.18,stroma
526,805,13578.04,35059.74,0.0,0.19,0.2,1.03,0.0,0.07,stroma
527,806,13423.94,35174.91,0.0,0.14,0.0,0.64,1.26,0.0,stroma
528,807,13760.65,35317.1,0.03,0.0,0.0,0.0,0.13,0.24,stroma
529,808,13743.71,35132.14,0.19,0.07,0.7,0.17,9.17,0.24,stroma
530,809,13682.72,35031.99,0.03,0.08,0.0,0.64,0.38,0.18,stroma
531,810,13560.44,35027.92,0.0,0.03,0.0,0.54,0.02,0.15,stroma
532,811,13600.01,34964.82,0.34,1.63,5.67,0.27,0.48,0.75,tumor
533,812,13634.66,34871.61,0.03,0.1,0.0,0.13,0.0,0.03,stroma
534,813,13526.83,34938.53,0.03,0.04,0.19,0.38,0.0,0.0,stroma
535,814,13202.36,35034.51,0.45,0.41,0.3,1.33,2.47,1.17,stroma
536,815,13528.1,34982.73,0.05,0.18,0.0,1.1,0.0,0.3,stroma
537,816,13596.36,35109.5,0.03,0.01,0.27,0.1,0.0,0.22,stroma
538,817,13549.82,34862.96,0.29,2.14,0.85,0.0,0.27,0.9,stroma
539,818,13401.86,35210.29,0.0,0.01,0.0,0.0,0.05,0.0,stroma
540,819,13748.85,35239.96,0.02,0.05,0.19,0.76,0.13,0.03,stroma
541,820,13595.36,34853.54,0.03,0.11,0.31,0.37,0.01,0.0,stroma
542,821,13435.24,35267.24,0.01,0.05,1.02,1.07,0.4,0.0,stroma
543,822,13661.9,34812.15,0.15,0.2,0.6,0.93,0.17,0.13,stroma
544,823,13390.48,35313.42,0.02,0.24,0.0,0.42,0.26,0.36,stroma
545,824,13413.66,35320.15,0.01,0.13,0.0,0.25,0.27,0.38,stroma
546,825,13593.29,34970.02,0.58,5.07,3.11,0.88,0.2,1.02,tumor
547,826,13482.96,35187.13,0.04,0.0,0.49,0.45,0.0,0.03,stroma
548,827,13727.69,35082.65,0.04,0.41,0.05,0.0,0.18,0.23,stroma
549,828,13637.09,35307.3,0.05,0.0,0.21,0.08,0.0,0.01,stroma
550,829,13721.95,35144.52,0.04,0.0,0.08,0.0,0.08,0.19,stroma
551,830,13500.93,35210.9,0.02,0.03,0.09,0.36,0.33,0.0,stroma
552,831,13582.13,35041.05,0.05,0.08,0.06,0.0,0.41,0.0,stroma
553,832,13576.03,34910.06,0.46,4.18,1.54,2.55,1.05,1.19,tumor
554,833,13637.69,34816.76,0.03,0.07,0.23,0.14,0.11,0.13,stroma
555,834,13647.7,35083.69,0.06,0.01,0.65,0.0,0.0,0.34,stroma
556,835,13481.91,35143.01,0.11,0.12,0.53,0.0,0.0,0.16,stroma
557,836,13756.47,34901.19,0.0,0.1,0.39,0.0,0.06,0.19,stroma
558,837,13593.77,35266.8,0.0,0.0,0.0,0.12,0.3,0.35,stroma
559,838,13501.3,35262.58,0.05,0.0,0.19,0.4,0.46,0.0,stroma
560,839,13563.04,34857.59,0.08,1.16,1.63,0.0,0.16,0.0,stroma
561,840,13675.53,35056.61,0.06,0.1,0.37,0.0,0.15,0.01,stroma
562,841,13666.12,34800.37,0.22,0.21,0.0,0.87,0.0,1.1,stroma
563,842,13320.93,34780.84,0.02,0.07,0.11,0.0,0.0,0.27,stroma
564,843,13328.05,34779.88,0.05,0.13,0.0,0.0,0.18,0.29,stroma
565,844,13501.48,35248.41,0.01,0.0,0.0,0.1,0.45,0.0,stroma
566,845,13611.13,34882.7,0.01,0.0,0.0,0.36,0.0,0.09,stroma
567,846,13734.26,35178.36,0.19,0.58,0.3,0.11,0.36,0.98,stroma
568,847,13312.49,35243.81,0.08,0.12,0.0,1.25,0.16,0.24,stroma
569,848,13678.11,34861.01,0.08,0.19,0.55,0.19,0.0,0.0,stroma
570,849,13479.88,34921.06,0.0,0.1,0.34,0.65,0.42,0.22,stroma
571,850,13392.81,35243.09,0.01,0.08,0.0,0.23,0.62,0.04,stroma
572,851,13214.37,34805.18,0.98,5.09,0.0,0.54,1.87,1.32,stroma
573,852,13407.85,35303.45,0.03,0.17,0.01,0.5,0.48,0.0,stroma
574,853,13619.04,35026.67,0.0,0.0,0.0,0.66,0.14,0.46,stroma
575,854,13251.06,35275.12,0.0,0.0,0.0,0.0,0.0,0.18,stroma
576,855,13751.9,34877.56,0.06,0.17,1.24,0.21,0.0,0.11,stroma
577,856,13518.39,34952.17,0.0,0.04,0.03,0.0,0.0,0.0,stroma
578,857,13476.68,35280.77,0.01,0.0,0.33,0.02,0.0,0.03,stroma
579,858,13642.46,35110.78,0.08,0.01,0.17,0.33,0.36,0.28,stroma
580,859,13596.54,35007.81,0.02,0.16,0.16,0.0,0.0,0.15,stroma
581,860,13733.03,35082.17,0.05,0.01,0.53,0.0,0.0,0.28,stroma
582,861,13728.5,35171.16,0.02,0.0,0.55,0.0,0.36,0.21,stroma
583,862,13739.04,35033.25,0.01,0.03,2.62,0.63,0.36,0.26,stroma
584,863,13492.66,35172.56,0.08,0.05,0.11,0.0,0.18,0.08,stroma
585,865,13528.68,35258.22,0.73,0.54,3.06,0.28,0.27,0.23,stroma
586,866,13710.4,35222.86,0.06,0.17,0.6,0.3,0.24,0.03,stroma
587,867,13446.34,34726.34,0.01,0.02,0.0,0.26,0.18,0.17,stroma
588,868,13737.87,34826.81,0.05,0.08,0.0,0.09,0.4,0.06,stroma
589,869,13688.07,34852.1,0.15,0.05,0.0,1.62,0.76,0.31,stroma
590,870,13430.2,35166.53,0.0,0.03,0.27,0.02,0.59,0.0,stroma
591,871,13543.56,34916.08,0.16,1.22,0.64,0.44,0.05,0.14,tumor
592,872,13635.01,35084.17,0.15,0.08,0.05,0.58,0.0,0.48,stroma
593,873,13594.53,35280.46,0.0,0.0,0.34,0.0,0.3,0.0,stroma
594,874,13716.63,35304.31,0.0,0.12,0.0,0.0,0.0,0.19,stroma
595,875,13278.24,34803.18,0.06,0.08,0.37,0.24,0.0,0.0,stroma
596,876,13465.18,34756.26,1.25,0.72,0.49,0.35,2.57,3.75,stroma
597,877,13571.77,34881.14,0.47,0.32,0.0,1.02,0.29,1.03,stroma
598,878,13740.14,34736.99,0.03,0.16,0.0,0.39,0.27,0.0,stroma
599,879,13763.88,34875.12,0.07,0.15,0.42,0.74,0.0,0.0,stroma
600,880,13705.75,34780.15,0.06,0.06,0.46,0.0,0.02,0.0,stroma
601,881,13397.1,35170.79,0.0,0.06,0.0,0.0,0.0,0.39,stroma
602,882,13495.45,34939.43,0.07,0.01,0.11,0.08,0.03,0.0,stroma
603,883,13364.9,35215.17,0.07,0.0,0.0,0.0,0.0,0.01,stroma
604,884,13737.83,34776.35,0.02,0.01,0.45,0.12,0.19,0.0,stroma
605,885,13758.81,34852.51,0.13,0.0,0.35,0.39,0.0,0.0,stroma
606,886,13675.34,35063.92,0.02,0.0,0.0,0.0,0.0,0.0,stroma
607,887,13616.07,35066.68,0.05,0.15,0.06,0.0,0.0,0.02,stroma
608,888,13405.72,35175.05,0.14,0.08,0.0,0.73,0.0,0.47,stroma
609,889,13446.37,34779.69,0.03,0.0,0.68,0.19,0.0,0.0,stroma
610,890,13234.66,35311.66,0.0,0.1,0.41,0.0,0.33,0.0,stroma
611,891,13362.73,35209.89,0.03,0.02,0.0,0.0,0.11,0.05,stroma
612,892,13720.92,35041.79,0.41,0.64,5.13,0.79,0.3,3.25,stroma
613,893,13668.54,34921.34,0.21,0.2,0.96,0.37,0.13,0.02,stroma
614,894,13483.83,35195.67,0.04,0.02,0.35,0.51,0.0,0.08,stroma
615,895,13725.21,34883.51,0.05,0.17,0.0,0.0,0.0,0.48,stroma
616,896,13245.3,34811.58,0.05,0.14,0.0,0.0,0.0,0.14,stroma
617,897,13174.4,34791.26,0.14,0.27,0.02,0.49,0.62,0.18,stroma
618,898,13555.13,35040.08,0.01,0.0,0.0,0.32,0.0,0.0,stroma
619,899,13536.75,34743.15,0.0,0.15,0.06,0.0,0.01,0.16,stroma
620,900,13732.68,35303.83,0.01,0.11,0.52,0.2,0.64,0.1,stroma
621,901,13499.54,35307.88,0.09,0.0,0.23,0.16,0.31,0.0,stroma
622,902,13310.88,35243.23,0.11,0.06,0.0,0.0,0.32,0.06,stroma
623,903,13244.01,35264.8,0.0,0.08,0.59,0.0,0.24,0.0,stroma
624,904,13715.81,34908.92,0.1,0.15,0.0,0.0,0.21,0.14,stroma
625,905,13459.32,35259.91,0.01,0.0,0.55,0.0,0.0,0.0,stroma
626,906,13605.86,35004.71,0.04,0.05,0.01,0.51,0.0,0.59,stroma
627,907,13377.03,35237.62,0.01,0.0,0.5,0.0,0.52,0.42,stroma
628,908,13696.25,34931.53,0.03,0.14,0.0,0.0,0.0,0.0,stroma
629,909,13617.47,35193.83,0.03,0.06,0.0,0.34,0.24,0.02,stroma
630,910,13577.62,35133.81,0.06,0.09,0.0,0.0,1.0,0.27,stroma
631,911,13251.45,34775.64,0.03,0.06,0.45,0.0,0.0,0.0,stroma
632,912,13466.27,35032.1,0.02,0.04,0.71,0.4,0.04,0.27,stroma
633,913,13225.05,35025.33,1.35,1.75,0.4,0.89,4.43,2.05,tumor
634,914,13597.75,35089.05,0.13,0.0,0.56,0.05,0.21,0.0,stroma
635,915,13754.14,35000.1,0.07,0.03,0.51,0.44,0.09,0.34,stroma
636,916,13244.91,34902.97,0.11,0.2,0.0,0.0,0.0,0.0,stroma
637,917,13622.77,35041.68,0.03,0.21,0.59,0.48,0.16,0.0,stroma
638,918,13533.58,35059.12,0.03,0.02,0.0,1.08,0.8,0.14,stroma
639,919,13179.75,34788.27,0.28,0.45,0.42,0.0,0.58,0.26,stroma
640,920,13637.97,34906.15,1.18,0.07,0.0,0.4,0.0,0.13,stroma
641,921,13327.41,35233.74,0.03,0.0,0.14,0.0,0.0,0.02,stroma
642,922,13686.29,35258.26,0.11,0.0,0.42,0.0,1.22,0.24,stroma
643,923,13453.61,35100.45,0.0,0.06,0.0,0.0,0.2,0.03,stroma
644,924,13660.99,35012.19,0.05,0.0,0.0,0.55,0.0,0.01,stroma
645,925,13525.22,34781.58,0.0,0.19,0.11,0.43,0.29,0.0,stroma
646,926,13657.75,35215.59,0.03,0.17,0.0,0.38,0.39,0.22,stroma
647,927,13567.53,34951.74,1.16,4.75,1.21,0.65,1.92,2.46,tumor
648,928,13747.12,35175.0,0.26,0.69,0.0,0.35,0.12,0.35,stroma
649,929,13470.64,35149.44,0.01,0.04,0.0,0.42,0.0,0.11,stroma
650,930,13506.38,35159.49,0.08,0.09,0.02,0.0,0.35,0.0,stroma
651,931,13679.28,34998.78,0.03,0.06,0.0,0.66,0.0,0.0,stroma
652,932,13566.61,35230.89,0.06,0.17,0.0,0.0,0.0,0.12,stroma
653,933,13759.38,35130.01,0.33,0.08,0.0,0.0,0.22,0.58,stroma
654,934,13716.36,35241.15,0.05,0.08,0.34,0.51,0.24,0.19,stroma
655,935,13477.35,34810.59,0.52,0.72,0.08,0.03,3.73,1.18,stroma
656,936,13756.21,34896.28,0.08,0.12,0.04,0.0,0.07,0.11,stroma
657,937,13317.01,35259.62,0.0,0.04,0.02,0.0,0.14,0.0,stroma
658,938,13652.98,35031.16,0.07,0.14,0.61,0.0,0.0,0.0,stroma
659,939,13615.53,35109.09,0.06,0.03,0.1,0.0,0.54,0.2,stroma
