,cell.ID,nucleus.x,nucleus.y,PD1.score.normalized,CK.score.normalized,Ki67.score.normalized,GB.score.normalized,CD8.score.normalized,PDL1.score.normalized,tissue.type
329,384,10133.25,45628.64,0.0,2.57,0.17,0.22,0.29,0.04,tumor
330,385,10337.94,45906.03,0.45,2.12,0.0,0.1,0.0,0.11,tumor
331,386,10137.05,45608.95,0.32,1.71,3.11,0.13,0.39,0.14,tumor
332,389,10105.9,45903.05,0.0,1.2,0.0,0.16,0.41,0.02,tumor
333,391,9988.26,46041.32,0.0,2.01,0.32,0.2,0.09,0.11,tumor
334,392,10390.81,45604.16,0.13,0.29,0.81,0.02,0.38,0.0,stroma
335,393,10142.18,45590.77,0.02,0.73,0.02,0.04,0.0,0.03,tumor
336,395,10151.74,45672.47,0.3,2.54,0.0,0.18,0.0,0.14,tumor
337,396,10028.33,45662.54,0.33,0.51,0.0,0.0,0.0,0.08,stroma
338,400,10153.45,45684.15,0.0,2.15,0.0,0.23,0.11,0.09,tumor
339,401,10036.12,45867.05,0.28,0.17,0.06,0.09,0.0,0.08,stroma
340,404,9947.75,45509.01,0.05,1.92,0.01,0.14,0.47,0.1,tumor
341,405,10027.73,45664.25,0.0,1.46,0.04,0.21,0.47,0.04,tumor
342,406,10020.08,45653.01,0.0,2.48,0.03,0.27,0.08,0.05,tumor
343,408,10085.99,45867.0,0.07,1.8,0.0,0.12,0.03,0.12,tumor
344,411,10120.04,45639.46,0.0,1.04,0.0,0.07,0.0,0.05,tumor
345,412,10341.8,45888.05,0.1,0.03,0.06,0.16,0.1,0.09,stroma
346,414,10139.57,45631.51,0.0,2.38,4.95,0.23,0.45,0.2,tumor
347,415,9949.15,45682.29,0.28,0.97,0.7,0.2,0.35,0.0,stroma
348,418,10142.79,45671.4,0.0,2.91,0.0,0.33,0.08,0.05,tumor
349,419,10128.97,45610.11,0.09,3.08,0.0,0.43,0.0,0.14,tumor
350,420,10012.67,45996.92,0.23,1.57,0.21,0.36,0.32,0.13,tumor
351,422,10018.15,45664.0,0.02,2.58,0.04,0.18,0.0,0.03,tumor
352,424,10378.26,45600.84,0.04,1.18,0.03,0.12,0.0,0.08,tumor
353,425,10113.13,45659.08,0.05,0.36,0.08,0.0,0.0,0.09,tumor
354,426,10337.49,45911.67,0.0,2.38,0.0,0.25,0.0,0.07,tumor
355,427,10100.89,45635.1,0.32,3.51,0.0,0.07,0.24,0.07,tumor
356,428,9942.48,45520.89,0.0,2.64,0.04,0.22,0.0,0.21,tumor
357,430,10119.04,45930.14,0.0,0.54,0.22,0.14,0.0,0.01,stroma
358,431,10342.92,45921.84,0.37,7.13,0.0,0.56,0.0,0.11,tumor
359,437,10013.0,46321.89,0.0,1.0,0.0,0.24,0.0,0.0,stroma
360,438,10013.55,46402.79,0.03,0.53,0.01,0.14,0.34,0.07,stroma
361,439,10001.7,46682.92,0.39,3.81,11.02,0.48,1.45,0.73,tumor
362,440,10118.91,46691.22,0.0,2.08,0.12,0.15,0.0,0.1,tumor
363,441,10030.9,46693.9,0.16,1.58,2.33,0.39,0.23,0.27,tumor
364,442,10156.3,46696.9,0.5,1.6,0.84,0.31,0.0,0.07,tumor
365,443,10173.99,46659.73,0.0,1.96,0.0,0.02,0.38,0.08,tumor
366,444,10165.54,46633.79,0.14,2.16,7.71,0.3,0.47,0.38,tumor
367,445,10058.51,46687.58,0.24,1.72,3.81,0.18,0.46,0.22,tumor
368,446,10246.93,46526.7,0.59,0.43,0.0,0.09,0.27,0.05,stroma
369,447,10251.51,46692.38,0.0,0.11,0.0,0.09,0.0,0.04,tumor
370,448,10095.45,46697.21,0.0,1.82,2.01,0.16,0.0,0.14,tumor
371,449,10119.8,46182.32,0.0,1.41,0.17,0.23,0.0,0.11,tumor
372,450,10163.35,46233.46,0.0,0.8,0.13,0.11,0.15,0.09,stroma
373,451,10061.56,46123.39,0.0,0.38,0.06,0.19,0.04,0.0,stroma
374,452,10208.49,46680.99,0.49,2.38,0.24,0.22,0.17,0.05,tumor
375,454,10091.34,46693.92,0.0,1.81,3.63,0.3,0.14,0.12,tumor
376,456,10320.49,46460.12,0.49,0.7,0.0,0.04,0.0,0.08,stroma
377,457,10431.87,46558.54,0.0,1.26,0.15,0.11,0.0,0.11,tumor
378,458,9989.69,46420.26,0.57,0.72,0.37,0.18,0.0,0.12,stroma
379,459,10416.84,46670.94,0.14,2.49,0.18,0.28,0.0,0.05,tumor
380,460,10388.81,46683.36,0.01,2.65,0.18,0.28,0.07,0.18,tumor
381,462,10126.41,46222.79,0.0,2.8,0.68,0.47,0.0,0.22,tumor
382,463,10011.87,46297.48,0.0,0.77,0.11,0.16,0.3,0.03,stroma
383,464,10002.61,46299.49,0.11,0.87,0.56,0.22,0.0,0.0,stroma
384,465,10103.19,46683.85,0.33,1.62,0.18,0.06,0.0,0.12,tumor
385,466,10182.99,46664.59,0.31,2.01,0.18,0.16,0.49,0.06,tumor
386,467,10397.12,46523.23,0.0,0.41,0.0,0.05,0.0,0.03,stroma
387,468,10062.62,46675.92,0.0,1.1,1.55,0.25,0.02,0.06,tumor
388,469,10246.19,46655.5,0.22,0.96,0.08,0.37,0.15,0.12,tumor
389,470,10183.68,46685.55,0.0,2.5,0.0,0.32,0.0,0.13,tumor
390,472,10307.86,46669.97,0.0,1.11,0.13,0.09,0.0,0.08,stroma
391,473,10148.7,46634.19,0.11,1.91,4.65,0.32,0.21,0.2,tumor
392,474,10139.09,46660.62,0.0,2.81,1.3,0.26,0.0,0.2,tumor
393,476,10110.45,46678.01,0.0,2.02,0.55,0.28,0.3,0.15,tumor
394,477,10031.24,46675.4,0.32,2.92,0.07,0.09,0.1,0.19,tumor
395,478,10313.0,46411.99,0.09,3.74,0.0,0.13,0.0,0.09,tumor
396,479,10421.21,46569.86,0.0,4.1,0.0,0.55,0.34,0.21,tumor
397,480,10207.62,46655.06,0.0,3.34,0.0,0.53,0.0,0.2,tumor
398,481,10026.1,46687.18,0.0,0.9,0.12,0.08,0.0,0.09,tumor
399,482,10168.06,46640.26,0.0,1.91,7.22,0.24,0.71,0.35,tumor
400,483,10127.88,46672.28,0.26,2.54,0.79,0.33,0.46,0.2,tumor
401,484,9965.11,46699.78,0.37,3.12,3.67,0.34,0.36,0.2,tumor
402,485,10418.47,46536.29,0.32,1.01,0.07,0.43,0.0,0.11,stroma
403,487,10378.44,46657.53,0.49,0.24,0.11,0.07,0.11,0.02,tumor
404,488,10035.61,46263.92,0.0,0.74,0.27,0.02,0.18,0.03,stroma
405,489,10127.75,46204.13,0.27,7.18,0.14,0.56,0.0,0.21,tumor
406,490,10102.99,46204.53,0.1,2.76,0.25,0.29,0.0,0.14,tumor
407,491,10254.17,46638.49,0.0,0.3,0.65,0.07,0.2,0.0,stroma
408,492,10102.1,46217.28,0.0,2.34,0.02,0.16,0.0,0.07,tumor
409,493,9975.35,46691.44,0.0,3.23,8.31,0.38,0.77,0.36,tumor
410,494,10167.87,46669.78,0.46,2.61,0.0,0.23,0.34,0.07,tumor
411,496,9978.26,46678.85,0.0,1.33,0.7,0.23,0.22,0.06,tumor
412,497,10163.57,46664.79,0.13,1.9,0.27,0.3,0.0,0.1,tumor
413,498,10196.29,46613.69,0.24,0.43,3.46,0.19,0.01,0.12,tumor
414,499,10247.61,46542.06,0.0,1.31,0.3,0.0,0.0,0.05,tumor
415,500,10143.4,46703.93,0.2,2.05,0.04,0.27,0.0,0.15,tumor
416,501,10378.42,46673.43,0.36,2.57,0.0,0.27,0.0,0.04,tumor
417,502,9975.35,46310.04,0.37,0.0,0.04,0.07,0.1,0.0,stroma
418,503,10196.51,46665.73,0.0,3.65,0.04,0.52,0.13,0.19,tumor
419,504,10091.98,46699.78,0.01,1.86,4.88,0.21,0.0,0.16,tumor
420,505,10041.54,46675.92,0.16,3.54,0.42,0.83,0.4,0.22,tumor
421,506,9966.61,46419.25,0.27,0.36,0.19,0.03,0.03,0.05,stroma
422,507,10021.33,46680.55,0.39,4.28,12.83,0.5,1.13,0.56,tumor
423,508,10157.29,46282.76,0.51,3.12,0.05,0.31,0.21,0.09,tumor
424,510,10128.77,46692.72,0.49,2.19,1.23,0.27,0.06,0.15,tumor
425,511,10175.27,46649.21,0.44,2.1,2.55,0.09,0.39,0.14,tumor
426,512,10411.7,46562.61,0.0,5.54,0.51,0.25,0.33,0.15,tumor
427,513,10149.61,46663.26,0.0,1.98,1.21,0.15,0.1,0.26,tumor
428,514,10125.03,46198.25,0.0,4.54,0.0,0.32,0.0,0.19,tumor
429,516,10390.66,46688.25,0.55,4.27,0.06,0.55,0.01,0.15,tumor
430,517,10323.49,46665.83,0.0,0.4,0.16,0.03,0.07,0.08,stroma
431,518,10007.73,46413.48,0.38,1.21,0.0,0.05,0.29,0.11,tumor
432,519,10177.21,46633.74,0.0,1.86,3.59,0.45,0.0,0.33,tumor
433,520,10039.58,46648.81,0.17,1.31,0.01,0.29,0.07,0.1,tumor
434,521,10096.81,46221.2,0.0,2.07,0.13,0.07,0.0,0.11,tumor
435,522,10184.21,46640.42,0.35,2.17,3.51,0.28,0.47,0.13,tumor
436,523,10181.14,46697.02,0.09,1.82,0.0,0.18,0.0,0.16,tumor
437,524,10252.28,46673.98,0.0,0.6,0.0,0.0,0.06,0.09,tumor
438,525,10424.57,46567.77,0.0,3.14,0.01,0.42,0.05,0.17,tumor
439,526,10073.38,46693.84,0.0,1.75,1.67,0.18,0.14,0.15,tumor
440,527,10413.41,46581.37,0.19,5.14,0.02,0.37,0.0,0.2,tumor
441,529,10087.11,46196.7,0.0,1.77,0.0,0.23,0.0,0.05,tumor
442,530,10086.31,46226.57,0.0,1.21,0.01,0.26,0.0,0.03,tumor
443,531,10062.79,46668.28,0.21,1.8,5.14,0.41,0.01,0.2,tumor
444,532,10064.87,46656.84,0.08,3.01,3.16,0.51,0.28,0.22,tumor
445,533,10029.31,46668.32,0.33,3.82,9.08,0.52,0.12,0.44,tumor
446,534,9958.2,46664.01,0.26,0.66,0.29,0.0,0.13,0.0,tumor
447,535,10073.12,46128.77,0.24,1.71,0.0,0.25,0.09,0.09,tumor
448,536,10113.11,46188.44,0.56,4.75,0.0,0.29,0.09,0.05,tumor
449,537,10077.53,46689.46,0.0,1.42,3.77,0.26,0.47,0.2,tumor
450,538,10147.9,46672.24,0.0,2.28,0.02,0.19,0.19,0.13,tumor
451,540,10143.46,46641.6,0.39,4.83,4.01,0.65,0.0,0.24,tumor
452,541,10043.3,46681.94,0.0,2.26,0.74,0.26,0.0,0.19,tumor
453,542,10111.48,46218.03,0.0,3.0,0.0,0.58,0.0,0.23,tumor
454,543,10110.96,46672.3,0.17,6.09,2.44,0.47,0.33,0.21,tumor
455,544,10159.3,46643.43,0.16,2.82,0.84,0.4,0.02,0.19,tumor
456,545,9982.45,46694.46,0.28,3.25,8.53,0.34,1.0,0.36,tumor
457,546,10098.01,46216.98,0.39,3.15,1.46,0.42,0.17,0.19,tumor
458,548,10306.22,46623.45,0.69,2.05,0.23,0.28,0.0,0.11,tumor
459,550,9951.75,46685.38,0.02,2.99,0.1,0.37,0.0,0.13,tumor
460,552,10106.42,46194.61,0.0,3.04,0.59,0.35,0.37,0.16,tumor
461,553,9996.75,46679.16,0.55,3.72,1.69,0.46,0.83,0.26,tumor
462,555,10306.56,46667.08,0.0,3.27,0.0,0.29,0.0,0.18,tumor
463,556,10040.39,46686.65,0.03,1.96,0.67,0.31,0.6,0.14,tumor
464,557,10098.15,46187.8,0.0,2.57,0.0,0.22,0.24,0.12,tumor
465,558,9985.79,46671.54,0.61,4.81,0.1,0.44,0.0,0.16,tumor
466,559,10399.56,46135.46,0.26,3.17,0.2,0.31,0.13,0.2,tumor
467,560,10164.64,46281.81,0.0,0.88,0.06,0.01,0.15,0.05,stroma
468,562,10416.91,46545.15,0.0,6.55,0.06,0.39,0.0,0.23,tumor
469,563,10162.27,46665.9,0.3,1.89,0.0,0.19,0.0,0.07,tumor
470,564,10086.16,46683.05,0.04,1.78,2.68,0.38,0.3,0.15,tumor
471,566,9982.41,46287.56,0.0,0.0,0.19,0.15,0.0,0.07,stroma
472,567,10383.27,46698.01,0.0,3.42,0.1,0.45,0.0,0.06,tumor
473,568,10290.42,46682.99,0.11,3.84,0.14,0.36,0.04,0.11,tumor
474,569,10148.14,46647.31,0.0,2.3,7.51,0.32,0.39,0.3,tumor
475,570,10202.35,46683.2,0.0,2.19,0.11,0.27,0.0,0.1,tumor
476,571,10188.74,46231.79,0.0,0.3,0.0,0.18,0.09,0.05,stroma
477,572,10146.04,46683.6,0.35,1.74,0.08,0.1,0.0,0.06,tumor
478,573,10120.53,46663.31,0.0,2.17,0.01,0.39,0.12,0.18,tumor
479,574,10102.56,46239.36,0.0,0.17,1.59,0.06,0.0,0.06,tumor
480,576,10382.43,46675.48,0.65,3.41,0.28,0.32,0.0,0.11,tumor
481,577,10200.04,46317.78,0.7,1.33,0.27,0.08,0.32,0.04,tumor
482,578,10208.04,46673.42,0.14,0.35,1.26,0.21,0.0,0.09,tumor
483,579,10169.85,46267.21,0.0,0.7,0.18,0.05,0.09,0.04,stroma
484,580,10177.19,46310.47,0.25,3.89,0.0,0.53,0.0,0.09,tumor
485,581,10159.99,46679.26,0.62,2.69,0.09,0.38,0.0,0.05,tumor
486,582,10161.36,46679.71,0.39,2.14,5.09,0.33,0.15,0.29,tumor
487,583,10288.65,46676.3,0.0,2.71,0.0,0.33,0.02,0.13,tumor
488,584,10263.72,46554.0,0.11,0.09,0.03,0.19,0.35,0.0,stroma
489,585,10270.73,46647.02,0.36,1.84,2.94,0.83,0.0,0.36,tumor
490,586,10258.54,46640.26,0.12,2.24,11.7,0.37,0.56,0.69,tumor
491,587,10398.09,46139.96,0.1,0.42,0.01,0.05,0.0,0.01,stroma
492,588,10195.78,46647.4,0.0,5.87,1.91,0.41,0.04,0.19,tumor
493,589,10188.9,46623.31,0.47,2.76,0.0,0.14,0.0,0.08,tumor
494,590,10075.92,46669.67,0.32,2.49,0.17,0.34,0.21,0.24,tumor
495,591,10174.01,46693.45,0.13,3.09,0.0,0.2,0.41,0.11,tumor
496,592,10010.29,46681.24,0.0,6.57,0.18,0.46,0.0,0.27,tumor
497,593,10214.61,46700.56,0.1,3.36,0.0,0.25,0.0,0.1,tumor
498,594,10167.69,46690.78,0.12,2.59,0.38,0.18,0.46,0.1,tumor
499,595,10402.08,46157.84,0.0,0.88,0.13,0.17,0.0,0.05,stroma
500,596,10091.57,46677.76,0.1,2.23,6.19,0.45,0.19,0.24,tumor
501,597,10406.37,46601.27,0.0,3.86,0.0,0.33,0.0,0.1,tumor
502,598,10196.67,46643.66,0.33,0.68,0.12,0.27,0.15,0.07,tumor
503,599,10371.29,46637.35,0.0,1.03,0.0,0.11,0.0,0.0,tumor
504,600,10131.69,46646.78,0.0,1.22,0.0,0.46,0.56,0.16,tumor
505,601,10136.76,46685.44,0.19,2.19,2.91,0.27,0.0,0.18,tumor
506,602,10168.03,46227.92,0.11,2.53,0.09,0.14,0.17,0.09,tumor
507,603,10289.24,46553.98,0.0,0.18,0.0,0.13,0.15,0.04,stroma
508,604,10190.13,46342.02,0.16,2.39,0.0,0.29,0.0,0.13,tumor
509,605,9977.28,46664.87,0.0,0.5,0.23,0.01,0.0,0.1,tumor
510,606,10187.31,46672.59,0.2,2.16,0.82,0.11,0.04,0.17,tumor
511,607,10380.9,46686.46,0.5,3.83,4.64,0.46,0.39,0.26,tumor
512,608,10214.68,46690.61,0.13,2.44,0.0,0.29,0.0,0.12,tumor
513,609,10119.22,46667.13,0.35,3.47,0.0,0.36,0.58,0.21,tumor
514,610,10030.2,47198.67,0.26,0.07,0.1,0.06,0.25,0.03,stroma
515,611,10178.15,46904.07,0.0,2.5,0.17,0.26,0.0,0.14,tumor
516,612,10059.16,46885.06,0.0,2.86,1.7,0.19,0.12,0.15,tumor
517,613,10345.81,46936.73,0.0,2.92,0.0,0.31,0.0,0.19,tumor
518,614,10138.57,47289.29,0.39,1.73,0.1,0.18,0.12,0.12,tumor
519,615,9998.66,47301.4,0.0,0.83,0.0,0.19,0.28,0.03,stroma
520,616,10119.37,47087.26,0.07,1.6,0.2,0.11,0.17,0.07,tumor
521,617,9968.32,46860.43,0.06,0.26,0.0,0.05,0.06,0.05,stroma
522,618,10247.85,47146.72,0.14,1.45,0.0,0.2,0.05,0.12,tumor
523,619,10190.19,46868.46,0.0,3.43,0.02,0.41,0.0,0.14,tumor
524,620,10182.73,46839.69,0.44,2.0,0.0,0.29,0.0,0.1,tumor
525,621,10115.47,47140.2,0.26,1.69,0.37,0.17,0.28,0.17,tumor
526,622,10014.3,47105.01,0.37,0.84,2.25,0.16,0.0,0.46,stroma
527,623,9944.83,47099.68,0.04,1.29,0.37,0.16,0.52,0.19,tumor
528,624,10052.63,47208.37,0.0,0.13,0.18,0.05,0.0,0.06,stroma
529,625,10384.64,46836.97,0.41,1.03,1.22,0.11,0.05,0.09,tumor
530,626,10106.62,46898.5,0.16,4.01,0.16,0.41,0.38,0.24,tumor
531,627,10162.61,46724.61,0.0,2.06,3.8,0.35,0.57,0.24,tumor
532,628,10300.3,46738.23,0.17,0.26,0.31,0.05,0.15,0.05,stroma
533,629,9991.53,47069.66,0.0,1.09,0.19,0.06,0.0,0.1,tumor
534,631,10190.43,47052.15,0.0,2.35,0.01,0.11,0.0,0.09,tumor
535,632,10068.28,46742.12,0.0,1.42,3.67,0.25,0.0,0.17,tumor
536,633,10018.57,46843.07,0.12,14.49,12.78,0.87,0.78,0.74,tumor
537,634,10131.11,47101.84,0.0,2.19,1.11,0.02,0.28,0.08,tumor
538,635,10095.23,47041.66,0.0,1.9,0.0,0.09,0.0,0.08,tumor
539,636,10033.05,47269.04,0.13,3.64,0.38,0.44,0.0,0.17,tumor
540,637,10281.94,47112.56,0.16,5.17,0.1,0.32,0.1,0.18,tumor
541,638,10182.85,47047.1,0.38,1.61,2.58,0.12,0.0,0.25,tumor
542,639,10214.03,47124.54,0.0,1.76,1.45,0.33,0.0,0.16,tumor
543,640,10098.9,46963.98,0.0,1.59,0.58,0.19,0.08,0.12,tumor
544,641,10068.69,47233.7,0.0,1.83,0.97,0.35,0.09,0.16,tumor
545,642,10066.57,46809.78,0.08,15.52,0.87,0.78,0.35,0.41,tumor
546,643,10171.99,46729.04,0.0,1.62,0.23,0.33,0.14,0.1,tumor
547,644,10159.67,47058.18,0.07,1.98,0.17,0.24,0.22,0.1,tumor
548,645,10126.63,46872.39,0.28,9.09,0.65,0.47,0.17,0.33,tumor
549,646,10011.83,46781.3,0.48,2.1,1.33,0.16,0.1,0.25,tumor
550,647,10165.64,47089.4,0.0,1.54,0.88,0.06,0.0,0.08,tumor
551,648,9964.05,46952.64,0.0,0.48,0.06,0.24,0.11,0.06,stroma
552,649,10002.92,46815.08,0.0,4.23,7.41,0.5,1.03,0.38,tumor
553,650,10240.65,47150.6,0.0,1.64,0.14,0.09,0.19,0.12,tumor
554,651,10210.61,47137.12,0.0,1.78,1.1,0.19,0.0,0.18,tumor
555,652,10081.98,47025.72,0.46,2.05,0.26,0.0,0.0,0.18,tumor
556,653,10076.87,47041.63,0.0,1.28,2.09,0.2,0.17,0.43,tumor
557,654,10407.54,46748.17,0.16,2.05,0.24,0.29,0.0,0.07,tumor
558,655,10052.61,47021.58,0.0,1.33,0.67,0.19,0.05,0.18,tumor
559,656,10183.18,47184.8,0.0,0.54,0.11,0.06,0.0,0.1,stroma
560,657,9996.17,47119.03,0.46,4.38,0.29,0.34,0.0,0.3,tumor
561,658,10074.56,47225.13,0.49,1.77,4.86,0.16,0.25,0.23,tumor
562,659,10296.76,47199.84,0.0,4.39,0.02,0.16,0.35,0.2,tumor
563,660,10304.95,47084.71,0.01,2.12,0.07,0.12,0.11,0.12,tumor
564,661,10024.64,46703.48,0.0,4.0,10.47,0.41,0.53,0.46,tumor
565,662,10121.6,47276.36,0.47,1.73,4.82,0.18,0.49,0.24,tumor
566,663,10083.51,47216.89,0.09,2.86,0.31,0.29,0.0,0.17,tumor
567,664,10056.26,46722.79,0.09,2.04,2.75,0.3,0.44,0.18,tumor
568,665,10024.9,47285.56,0.0,0.13,0.71,0.11,0.29,0.05,stroma
569,666,10238.88,46967.04,0.33,2.23,0.38,0.28,0.03,0.18,tumor
570,667,10047.64,47137.82,0.0,3.04,4.76,0.28,0.25,0.29,tumor
571,668,10048.33,46888.5,0.0,1.52,4.42,0.2,0.45,0.21,tumor
572,669,10200.13,46873.6,0.0,0.33,0.09,0.0,0.0,0.11,stroma
573,670,10009.28,47169.92,0.36,1.85,1.18,0.04,0.0,0.14,tumor
574,671,10096.88,46901.89,0.0,7.39,0.0,0.4,0.29,0.23,tumor
575,672,10110.46,46918.77,0.07,2.48,1.61,0.44,0.31,0.22,tumor
576,673,10110.46,46818.88,0.0,1.31,2.52,0.35,0.01,0.16,tumor
577,674,10270.21,47050.1,0.0,1.14,0.0,0.26,0.12,0.15,stroma
578,675,10105.86,47028.46,0.18,2.3,0.25,0.28,0.34,0.08,tumor
579,676,10237.84,47122.5,0.0,2.2,1.38,0.24,0.16,0.24,tumor
580,677,10109.99,46937.8,0.24,0.38,0.05,0.07,0.0,0.04,stroma
581,678,10211.59,47022.25,0.2,1.93,0.23,0.23,0.16,0.13,tumor
582,679,10186.65,47126.53,0.0,1.95,0.28,0.19,0.13,0.13,tumor
583,680,10062.04,47220.0,0.26,2.29,0.34,0.18,0.0,0.11,tumor
584,681,10098.07,46974.54,0.05,1.58,1.91,0.27,0.0,0.17,tumor
585,682,10070.97,47101.38,0.0,0.45,0.35,0.14,0.0,0.07,stroma
586,683,10176.17,46964.93,0.0,4.52,3.94,0.52,0.27,0.31,tumor
587,684,10258.92,47063.5,0.38,4.07,0.33,0.18,0.0,0.2,tumor
588,685,10150.26,46955.82,0.0,2.04,5.05,0.33,0.66,0.27,tumor
589,686,10135.0,47031.12,0.0,1.79,0.38,0.18,0.02,0.12,tumor
590,687,10157.51,46822.6,0.0,3.35,3.35,0.42,0.0,0.27,tumor
591,688,10079.9,47285.7,0.05,2.2,0.42,0.29,0.33,0.1,tumor
592,689,9961.79,47051.51,0.1,0.72,0.32,0.09,0.0,0.23,stroma
593,690,10145.55,47066.12,0.04,2.12,0.41,0.16,0.32,0.1,tumor
594,691,10288.2,46740.09,0.2,2.54,0.17,0.49,0.25,0.15,tumor
595,692,10139.03,46721.18,0.0,1.72,1.57,0.17,0.0,0.26,tumor
596,693,10063.19,47146.69,0.0,1.7,3.58,0.42,0.13,0.19,tumor
597,694,10279.33,47134.72,0.49,1.64,0.0,0.27,0.42,0.13,tumor
598,695,10003.15,46726.37,0.05,3.06,0.58,0.26,0.0,0.13,tumor
599,696,10182.13,47137.76,0.29,2.02,0.56,0.15,0.04,0.11,tumor
600,697,10287.73,47285.87,0.04,1.57,0.0,0.2,0.0,0.12,tumor
601,698,10128.56,47183.39,0.38,0.0,0.08,0.15,0.58,0.06,stroma
602,699,10155.83,46966.28,0.14,2.33,0.21,0.18,0.0,0.17,tumor
603,700,10243.98,46960.76,0.26,0.26,0.1,0.2,0.0,0.02,stroma
604,701,10076.9,47149.73,0.0,0.18,0.12,0.09,0.03,0.07,stroma
605,702,9976.53,47132.4,0.7,5.26,5.19,0.53,0.33,0.3,tumor
606,703,10141.04,46987.86,0.34,1.17,3.83,0.23,0.0,0.08,tumor
607,704,10155.82,47020.71,0.1,1.38,0.37,0.15,0.17,0.12,tumor
608,705,10154.83,47109.93,0.0,1.57,0.13,0.09,0.5,0.09,tumor
609,706,10033.85,46999.27,0.26,4.5,1.84,0.33,0.63,0.31,tumor
610,707,10147.97,47283.75,0.16,1.49,0.0,0.31,0.25,0.05,tumor
611,708,10119.56,46709.48,0.0,2.12,5.14,0.19,0.27,0.28,tumor
612,709,10131.65,47135.17,0.02,2.22,0.4,0.09,0.56,0.12,tumor
613,710,10047.22,46799.65,0.45,2.86,0.29,0.28,0.0,0.18,tumor
614,711,10085.91,46906.48,0.0,1.65,0.25,0.37,0.09,0.12,tumor
615,712,10007.4,46998.64,0.41,3.52,1.14,0.31,0.13,0.21,tumor
616,713,10150.59,47040.11,0.0,1.67,1.4,0.21,0.14,0.14,tumor
617,714,10078.71,46734.16,0.53,1.62,0.07,0.3,0.0,0.06,tumor
618,715,9974.47,47063.39,0.0,4.59,0.03,0.38,0.26,0.45,tumor
619,716,9952.57,47099.95,0.61,1.45,5.57,0.45,1.26,0.49,tumor
620,717,10139.47,47091.91,0.16,1.32,3.45,0.36,0.51,0.22,tumor
621,718,10143.35,46784.33,0.4,2.14,1.19,0.26,0.04,0.18,tumor
622,719,10272.29,47023.9,0.0,2.05,0.0,0.38,0.0,0.17,tumor
623,720,10296.14,46740.28,0.04,0.66,0.0,0.2,0.0,0.11,stroma
624,721,10126.95,46769.56,0.04,1.4,3.69,0.16,0.18,0.23,tumor
625,722,10175.35,47113.5,0.31,1.98,0.1,0.1,0.34,0.19,tumor
626,723,10100.63,46770.52,0.5,0.23,4.98,0.02,0.74,0.18,tumor
627,724,10161.19,46850.49,0.2,4.26,1.01,0.36,0.19,0.22,tumor
628,725,10381.09,46725.04,0.45,2.52,0.08,0.52,0.0,0.14,tumor
629,726,10114.97,46928.25,0.0,2.24,0.8,0.4,0.16,0.19,tumor
630,727,10063.58,46910.61,0.25,1.77,5.02,0.3,0.98,0.22,tumor
631,728,10058.54,46986.88,0.11,1.22,0.31,0.32,0.0,0.13,tumor
632,729,10031.6,46905.64,0.0,2.76,0.71,0.21,0.15,0.21,tumor
633,730,10152.12,46842.52,0.09,0.0,0.0,0.05,0.29,0.04,stroma
634,731,10264.0,47062.26,0.16,3.41,0.03,0.31,0.11,0.13,tumor
635,732,10089.82,46796.17,0.0,0.38,0.15,0.1,0.0,0.08,tumor
636,733,10118.78,46956.36,0.0,1.07,3.65,0.21,0.47,0.16,stroma
637,734,9952.25,46964.26,0.2,0.3,0.03,0.08,0.14,0.09,stroma
638,735,10114.48,47058.04,0.4,1.74,3.06,0.29,0.13,0.1,tumor
639,736,10057.44,47097.02,0.0,0.29,0.75,0.17,0.0,0.05,stroma
640,737,10124.74,47160.96,0.38,0.46,0.26,0.27,0.39,0.09,stroma
641,738,10212.03,47044.96,0.0,1.8,0.0,0.17,0.11,0.02,tumor
642,739,10184.84,47294.27,0.45,0.25,0.36,0.11,0.2,0.12,stroma
643,740,10067.69,47253.06,0.0,1.29,4.89,0.23,0.63,0.17,tumor
644,741,10154.14,47032.24,0.34,0.94,6.2,0.21,0.96,0.27,tumor
645,742,10019.12,46954.95,0.0,0.26,0.0,0.06,0.31,0.11,stroma
646,743,10144.24,46859.15,0.0,0.38,0.16,0.05,0.43,0.08,stroma
647,744,10032.83,47156.06,0.74,0.95,0.95,0.26,0.14,0.12,tumor
648,745,10361.16,46866.76,0.0,1.21,2.43,0.25,0.13,0.11,tumor
649,746,10080.99,46794.37,0.1,0.55,0.68,0.79,0.4,0.14,tumor
650,747,10233.05,47022.99,0.06,2.01,1.62,0.34,0.0,0.11,tumor
651,748,10111.02,46847.09,0.28,1.39,2.72,0.21,0.0,0.2,tumor
652,749,9996.37,47154.45,0.6,2.63,2.08,0.29,0.0,0.24,tumor
653,750,10132.15,46880.05,0.61,3.04,0.0,0.51,0.0,0.32,tumor
654,751,10044.01,46988.15,0.23,2.54,2.46,0.28,0.26,0.41,tumor
655,752,10226.11,47096.21,0.0,0.0,0.03,0.0,0.06,0.06,tumor
656,753,10012.38,47012.27,0.0,2.52,8.78,0.71,0.17,0.41,tumor
657,754,10256.73,47285.9,0.0,2.05,0.13,0.1,0.09,0.11,tumor
658,755,10233.79,47271.51,0.31,3.12,0.1,0.17,0.0,0.1,tumor
659,756,10050.09,46852.45,0.07,1.15,0.67,0.15,0.31,0.1,tumor
